,닻과 돛(해자기업),닻과 돛(NASDAQ 40%),S&P500 100%
2022-03-04,715270.7374770183,111628.03937710106,120350.02607259454
2022-03-07,707618.00602774,110900.00397905796,116797.51494995596
2022-03-08,715992.5506858452,111919.05588940713,115952.63051526972
2022-03-09,724235.5839951105,112302.129456669,118932.4099579152
2022-03-10,721198.7381984635,112082.21307200154,118421.97421723204
2022-03-11,713376.4384488662,110895.73871184868,116887.0424548044
2022-03-14,704289.7879551522,109648.82909409149,116019.6234245081
2022-03-15,708487.3985872795,109948.27177726786,118503.4381378682
2022-03-16,721904.8039216093,111373.94368363582,121155.99081715185
2022-03-17,728252.4676224263,112602.51576706013,122652.00288945055
2022-03-18,734517.699593242,113155.35757099546,124082.40670838575
2022-03-21,735530.8140884064,112979.30540204048,124028.47300455516
2022-03-22,735107.9042886277,113391.74698011533,125430.50495311382
2022-03-23,730907.4849221794,113163.82967263716,123891.13414685214
2022-03-24,747042.5431518173,114601.95484698063,125668.21778668482
2022-03-25,743515.0487164011,114315.9004286688,126304.87441289949
2022-03-28,743103.2928571998,114539.19711959676,127207.31709179457
2022-03-29,744432.4847414551,114795.06604984796,128766.43960685906
2022-03-30,740895.8441764935,114735.24139698432,127956.02224341015
2022-03-31,736399.186784671,114244.48971232533,125953.18539574894
2022-04-01,733040.2642450877,114119.03048134023,126382.71379315741
2022-04-04,738679.8006650364,114934.49104520949,127405.26858166564
2022-04-05,730976.8263262189,114235.81053297722,125806.1132217493
2022-04-06,720825.4717506004,113041.08458497198,124583.66571013372
2022-04-07,719575.8069234028,113110.13236842635,125113.56808341011
2022-04-08,714534.8751344181,112737.21412763788,124781.8887011567
2022-04-11,708215.4728524965,112056.54447842833,122675.90856587786
2022-04-12,707342.5151475118,112118.31942101097,122256.67006212751
2022-04-13,716404.42199691,113225.7014798621,123622.83670851644
2022-04-14,707431.8667674132,112105.92349636616,122121.54393881273
2022-04-18,710234.4772276765,112053.92963133098,122096.52510766253
2022-04-19,714088.0768098737,112913.53007049943,124057.10280102605
2022-04-20,710785.0567437187,112145.51375261115,123980.37657549106
2022-04-21,702999.2678181502,111215.04215417875,122151.30046506408
2022-04-22,696019.5594962772,110188.7348841374,118762.81676336308
2022-04-25,692546.3565242214,109778.11018021943,119439.51980948722
2022-04-26,682877.9815406204,108453.66504414758,116077.7382460784
2022-04-27,675500.9336080106,108085.85872358197,116321.27477935825
2022-04-28,687592.5615153527,109263.21080703236,119199.86574267996
2022-04-29,681174.2365086519,108126.78248640685,114874.7573670561
2022-05-02,686136.1790976145,108721.00580244555,115526.69950812435
2022-05-03,681740.0555319763,107999.50499805852,116085.51675408114
2022-05-04,688877.4612039392,109062.2136633051,119552.11133719195
2022-05-05,680760.9824846837,107714.81312368321,115290.11340433385
2022-05-06,677134.3723949065,107014.84910751448,114635.93137876218
2022-05-09,662231.8020783269,105070.46599901581,110963.32850909684
2022-05-10,666310.2857098158,105339.01099368895,111236.06499126661
2022-05-11,662022.3051152806,104138.0896805395,109404.7625713938
2022-05-12,658638.969989793,103870.77540302789,109262.97788232795
2022-05-13,665361.2570274652,104654.47529788325,111871.05188539691
2022-05-16,661577.1788387904,104199.86783230468,111429.56386224601
2022-05-17,671138.8483099786,105445.92658909803,113677.05718543875
2022-05-18,659026.4784608622,103505.2079137926,109085.0428148828
2022-05-19,662488.4338451244,104063.5273468022,108448.66447734884
2022-05-20,660405.0442203833,103775.58915208801,108464.51335709266
2022-05-23,667544.1012243795,104734.5495170177,110477.0767335217
2022-05-24,661756.9732036593,104150.34010691704,109579.91475203163
2022-05-25,662393.200300659,104267.24777545143,110615.52874594762
2022-05-26,667257.4254236936,105187.56037566233,112814.92564007625
2022-05-27,676333.5872704891,106404.72509666087,115606.22219552415
2022-05-31,675345.8512982876,106009.50450387772,114880.86614297444
2022-06-01,673786.5140629513,105874.9415772832,114021.2391957385
2022-06-02,681477.5485224045,106823.61036085247,116122.7667121257
2022-06-03,674563.894174946,105930.81300449466,114224.47138301456
2022-06-06,676606.4204400055,106121.59874150128,114582.83932850257
2022-06-07,678376.1573513455,106503.77950053825,115674.05675833352
2022-06-08,677008.8350495782,106308.27907562253,114425.47726084484
2022-06-09,669331.9547747627,105177.16868498224,111702.30034441578
2022-06-10,659593.7343810982,103674.1425304688,108450.61249811396
2022-06-13,649397.6339986734,102134.58197971112,104246.15244687832
2022-06-14,649212.347042778,101949.88247437446,103852.76085279156
2022-06-15,655725.8281224566,102852.74802973607,105368.23277015473
2022-06-16,645810.334024649,101576.10389271249,101942.50589793794
2022-06-17,649768.7863487141,102315.85677052598,102166.86766236284
2022-06-21,656819.8258780651,103093.1160748197,104667.63083513208
2022-06-22,654431.284417507,103077.97486901234,104531.39834462316
2022-06-23,654033.6482217355,103606.8281445471,105527.81435972948
2022-06-24,661134.0195120103,104393.7895242071,108753.09193147747
2022-06-27,658786.4672625775,104170.90836352015,108429.76120964585
2022-06-28,651084.0823130294,103024.46638911864,106245.65661789959
2022-06-29,648706.7418580486,102990.31032715895,106170.0367595587
2022-06-30,644275.0067106485,102539.17251000807,105240.06386385807
2022-07-01,634816.8274781723,102454.24908309849,106350.74792628229
2022-07-05,632938.6276994273,102540.14441958729,106519.22117858271
2022-07-06,631165.339532581,102316.30625366145,106899.83185594245
2022-07-07,639614.6064846927,102958.0025874468,108499.54379322026
2022-07-08,639259.4818573506,102812.44416983462,108409.4597110104
2022-07-11,633135.7088647016,102080.72417138958,107159.7738463276
2022-07-12,630500.8194982078,101586.063121847,106169.20189351655
2022-07-13,631056.7967211565,101419.87240084885,105696.016110878
2022-07-14,630433.2856489974,100970.88263891694,105379.0724536455
2022-07-15,635794.4513389712,101669.82485999033,107402.48230109409
2022-07-18,635455.8612027214,101654.29825909075,106504.21395240992
2022-07-19,643342.3997561011,102578.39971306865,109446.74343701078
2022-07-20,646754.7552815626,103050.51881873953,110092.0202247992
2022-07-21,650468.1565252817,103447.6824585741,111177.67866854442
2022-07-22,647655.1201826537,103402.78880882215,110140.11665386337
2022-07-25,644928.3819650479,102909.80547072217,110284.96930594601
2022-07-26,640032.445292978,102287.66853323756,109011.92755466855
2022-07-27,650642.430618912,103554.91050970223,111863.27337739425
2022-07-28,658668.4694814923,104702.09327150355,113220.54836105752
2022-07-29,661447.4044432162,105372.7749529639,114829.15874858976
2022-08-01,662881.5108915216,105682.9329928339,114504.98637318716
2022-08-02,662822.4081056019,105767.9430869247,113742.10886144092
2022-08-03,664988.9378744062,106351.49274703467,115520.86223335797
2022-08-04,670330.7919807419,106932.07625655235,115431.06322735762
2022-08-05,667888.0519101938,106556.89924603124,115243.40163114466
2022-08-08,664679.6904995737,106734.33746328879,115100.78207603662
2022-08-09,659334.326121294,106510.88181285418,114611.75420118304
2022-08-10,667898.7197092725,107570.03594723713,117051.91152931305
2022-08-11,667440.3593204177,107384.31497900159,116969.33445395398
2022-08-12,672374.0031264479,108083.34358645085,118995.52040068104
2022-08-15,671818.2554017616,108028.79524946364,119467.8781048062
2022-08-16,669282.9659337777,107922.5853587951,119691.96158055036
2022-08-17,664509.6426158814,107294.05742785506,118825.65570497696
2022-08-18,666167.1713026067,107344.67402066811,119095.33779918753
2022-08-19,657702.9650295943,106296.76305644767,117559.00780582744
2022-08-22,648391.6821041916,105015.12118546267,115043.23740688535
2022-08-23,651260.9200287458,105273.99465867589,114785.78643956917
2022-08-24,650871.0931685214,105406.8448757616,115120.5202097818
2022-08-25,657715.9188877649,106172.65430926852,116742.75316761207
2022-08-26,645479.9791416844,104668.67860344163,112809.91644382327
2022-08-29,641818.753022008,104312.23175982502,112057.88540309659
2022-08-30,637429.2928487917,103514.82949704409,110822.09360986372
2022-08-31,634363.034654356,103042.62776696339,109955.79452181913
2022-09-01,626629.6725924467,102536.6928859101,110285.24759462674
2022-09-02,626520.0787054831,102437.82197063646,109101.16998330745
2022-09-06,624095.6754058928,102004.97116451435,108654.39447522274
2022-09-07,626730.8283632442,102734.65860588671,110647.22650543539
2022-09-08,628478.3239184271,103073.41012476108,111378.6845463747
2022-09-09,633695.2100998285,103889.77834512402,113079.59853803384
2022-09-12,636532.532484208,104602.53198302886,114276.46385360895
2022-09-13,621773.5646886366,102329.30387966624,109335.5365651809
2022-09-14,623194.4948804083,102567.09493806744,109705.85734888254
2022-09-15,617842.3986075049,101792.42179284367,108464.235068412
2022-09-16,615509.9912137112,101017.44917282443,107685.23038824121
2022-09-19,616743.0432033963,101281.02373262873,108423.63885866989
2022-09-20,614255.1481850758,100951.37338047453,107201.47642326386
2022-09-21,613198.4889686451,100499.36132307928,105366.56303807041
2022-09-22,609694.6891787625,100053.65304042041,104478.5777955155
2022-09-23,603801.7760285172,98925.40109704983,102678.13826908819
2022-09-26,601793.2311452779,98739.5686748763,101616.39228929907
2022-09-27,601042.2244021407,98645.9974927648,101400.92897512863
2022-09-28,605666.6131075611,99646.92254692758,103395.70223857755
2022-09-29,600368.8850962706,98778.16286355292,101211.31935815058
2022-09-30,599773.5565993385,98633.11533060567,99686.39920070028
2022-10-03,603881.7538783706,99282.50553140149,102266.67148581178
2022-10-04,618261.1318856183,101244.21075381362,105394.36475602788
2022-10-05,617871.644402872,100888.5169476072,105181.6843286647
2022-10-06,618647.7104814514,100935.11461315259,104104.08946913178
2022-10-07,606920.446192821,99352.56941644123,101188.79833759813
2022-10-10,600516.0162267317,98659.30381162162,100430.64494589544
2022-10-11,593970.2759274883,98092.89211949239,99775.9199180199
2022-10-12,594997.3882052859,98184.5833553787,99447.57999993519
2022-10-13,596297.685846564,98434.22308764167,102029.80030581178
2022-10-14,589206.4227524088,97497.72623726458,99615.50346240296
2022-10-17,596481.8730327053,98848.45681722026,102253.3272041945
2022-10-18,595590.3544535749,98908.99228260509,103421.8342244507
2022-10-19,594921.6327244514,98231.11157567105,102731.79368423807
2022-10-20,597153.9848146588,98111.48490836448,101914.98246866126
2022-10-21,601952.6007216183,98988.56019904367,104332.89706491951
2022-10-24,603386.4700551624,99386.92168681289,105572.57811215374
2022-10-25,608520.9185014676,100310.42248664386,107289.89077338936
2022-10-26,603231.3047207663,99788.78550586711,106497.26352292055
2022-10-27,600807.6853422372,99133.2962822513,105849.48213700559
2022-10-28,605181.3355451878,99821.41727071992,108456.17148419975
2022-10-31,600469.905132553,99322.25859447636,107647.69535398712
2022-11-01,599590.9794629968,99161.03442707806,107206.20733083623
2022-11-02,594108.7775871659,98172.33137376873,104525.8393585375
2022-11-03,589555.7512605875,97239.86422777144,103419.3296263242
2022-11-04,602877.0560048743,98514.7987547113,104827.76900206838
2022-11-07,606454.2460324604,98876.79484104154,105835.58127802689
2022-11-08,610696.6395606796,99026.88183783944,106428.03751670761
2022-11-09,611052.7706919237,98965.15083138586,104216.68778436535
2022-11-10,633511.4106575683,101775.57860449524,109993.8861334347
2022-11-11,641389.3840976715,102676.42791752383,111010.31178343813
2022-11-14,641733.9494831723,102499.36256094658,110018.34838722344
2022-11-15,650877.6565128881,103027.39823560696,110976.95107939493
2022-11-16,646832.3073966298,102549.75865058717,110061.16411888257
2022-11-17,646603.0130878151,102161.78480002034,109721.14965126493
2022-11-18,645459.8294546381,102033.76549191834,110243.2667290098
2022-11-21,640318.5621688295,101472.24331343555,109815.1161999474
2022-11-22,646313.9961622125,101966.16427810522,111306.40415220254
2022-11-23,648324.7312995815,102242.0968815914,111964.74693292752
2022-11-25,647208.6820324941,102303.12136058573,111933.05596096866
2022-11-28,642661.7429776144,101693.27931936647,110204.34025135204
2022-11-29,642172.7756958681,101623.17681140295,110028.90978203344
2022-11-30,653543.6585791811,103065.81660035222,113434.07044199164
2022-12-01,660458.5419049056,104071.89957669731,113335.65127441757
2022-12-02,656002.5850143894,103658.8758603261,113200.25364995084
2022-12-05,653515.9578009305,102866.47267191947,111174.62428058524
2022-12-06,648328.6841205053,102151.28607482456,109573.79918858453
2022-12-07,649286.4869018194,102152.20390506502,109369.73213526627
2022-12-08,653765.5377875967,102672.72372906111,110192.38741313836
2022-12-09,652717.5278857145,102565.33520328483,109382.5198395221
2022-12-12,654213.4503723262,102801.89771578542,110944.42524139385
2022-12-13,663238.2591946303,103852.40693796462,111753.17287275841
2022-12-14,658545.5801872843,103304.53597353278,111076.7616903726
2022-12-15,647483.4151737376,101776.19727274089,108308.54273283861
2022-12-16,645432.3302851743,101645.31082775783,107102.22917717638
2022-12-19,642880.3032194517,101155.41392059834,106137.50413402892
2022-12-20,644874.8604903808,101609.16125992878,106247.60463866472
2022-12-21,649315.1326510942,102160.6938780192,107827.2933659878
2022-12-22,639846.0030772375,101153.72811637571,106269.00571696549
2022-12-23,639631.995323364,101221.76070984319,106892.60313777241
2022-12-27,634352.9236637717,100813.26057530052,106459.72848866646
2022-12-28,632499.088805047,100457.4661939886,105180.01459658035
2022-12-29,640187.0908856513,101440.88262419353,107016.59771385817
2022-12-30,638736.203521545,101411.00789227504,106744.69609773059
2023-01-03,642251.5770662775,101759.17463498669,106317.65872339107
2023-01-04,649412.4409520754,102276.84073839594,107119.18442411433
2023-01-05,642318.1183409899,101293.04494195458,105871.72486887733
2023-01-06,653328.9173049696,102632.98942585288,108289.91775381633
2023-01-09,665047.5234379263,103345.75588528282,108206.79088862463
2023-01-10,668841.9126562119,103765.48155334275,108961.8831048393
2023-01-11,672616.2109146072,104405.76891512542,110361.98060769048
2023-01-12,681163.2218781722,104850.6088810439,110738.96674467197
2023-01-13,686872.5045852456,105567.70477000772,111181.57471007455
2023-01-17,692392.3879905486,105755.48496322028,110955.82150224604
2023-01-18,691284.0581987608,105332.41208955023,109229.06060092329
2023-01-19,686229.70738896,104890.9957254522,108394.73077351828
2023-01-20,699767.9673157425,106128.37492245938,110445.3857615629
2023-01-23,713333.6681534555,106851.15746450014,111757.62549165002
2023-01-24,711133.6625245325,106834.60703916216,111678.10959177898
2023-01-25,710162.4803815148,106922.9561938851,111657.81488067232
