,닻과돛_해자기업형,닻과돛_NASDAQ프록시,S&P500_100
2009-01-20,-0.2424701392427745,-0.1987080903607059,-0.48553176491526984
2009-01-21,-0.23092126041768102,-0.18612344618556742,-0.46315690053486613
2009-01-22,-0.22822359840591988,-0.19163107491511955,-0.4712966890763157
2009-01-23,-0.21262618426071733,-0.1846030939593586,-0.46845350335123026
2009-01-26,-0.20135191211250425,-0.17204741612494578,-0.46550171275919605
2009-01-27,-0.19276742709995331,-0.17254626791759853,-0.45966200761536546
2009-01-28,-0.17951011077507684,-0.16210428313824676,-0.4415295574092346
2009-01-29,-0.19644916925067168,-0.17345943174196288,-0.46002619463598815
2009-01-30,-0.19511148305938986,-0.172061460716584,-0.47233173050488053
2009-02-02,-0.19057348056973644,-0.1686805047425367,-0.4726128552753771
2009-02-03,-0.1883230326187879,-0.16813418304529615,-0.4642622134069647
2009-02-04,-0.18483080746380098,-0.1682461326649175,-0.46827462704074796
2009-02-05,-0.16873605359242483,-0.15740906312050673,-0.459572588958305
2009-02-06,-0.15167284973633266,-0.15000112825368028,-0.4450372411353276
2009-02-09,-0.15670922165311785,-0.1552576391824525,-0.44421301403736435
2009-02-10,-0.1705051054977469,-0.1648436008738886,-0.4715139378065748
2009-02-11,-0.17257886956008162,-0.1554332141776147,-0.46730985705571704
2009-02-12,-0.16749104690257488,-0.1515779334397681,-0.4663834204941011
2009-02-13,-0.16975810500712307,-0.1553542307574899,-0.4717183567338801
2009-02-17,-0.18089482987212213,-0.15912575027350073,-0.49578636514055974
2009-02-18,-0.17589313956854657,-0.16084450765114888,-0.4962655524314271
2009-02-19,-0.1849661052368924,-0.16126849778275443,-0.5023224673091552
2009-02-20,-0.18204888407327124,-0.1591261428932449,-0.5080024433560301
2009-02-23,-0.19527863641386356,-0.17117450223817876,-0.5250742705204119
2009-02-24,-0.17989118806518378,-0.16037423578002963,-0.5060281745592574
2009-02-25,-0.18090666085601748,-0.1654479733931672,-0.5112928393555026
2009-02-26,-0.19140142444994845,-0.18470290529553945,-0.5190045648360918
2009-02-27,-0.18937467775325478,-0.18302606630238727,-0.5303389353166571
2009-03-02,-0.2073593808897488,-0.19872413119441368,-0.5522346124061933
2009-03-03,-0.20813497390423175,-0.2059339307930178,-0.5551033407481016
2009-03-04,-0.19751492077619193,-0.20066256130712967,-0.5445356777321964
2009-03-05,-0.20515343137574416,-0.21059530598427045,-0.5639076272905587
2009-03-06,-0.19542467292514343,-0.20510115457595168,-0.5633773157696842
2009-03-09,-0.21046379997931008,-0.21389110927713129,-0.5677538774277284
2009-03-10,-0.19309016606071316,-0.20174527669790399,-0.5402357829209821
2009-03-11,-0.1830602111316343,-0.1995510952692916,-0.5391112838389953
2009-03-12,-0.16732806547146584,-0.1807590367499281,-0.5203399172450414
2009-03-13,-0.16577471220072348,-0.17883719625067795,-0.5166278145916432
2009-03-16,-0.17431573659403232,-0.18700879785372615,-0.5183273150248537
2009-03-17,-0.16181054373997916,-0.17610921782629685,-0.5028463834267338
2009-03-18,-0.16188404558045943,-0.17653031151752308,-0.49247678293119923
2009-03-19,-0.14936665567128427,-0.15975352700792889,-0.49906400932980177
2009-03-20,-0.16162992023446332,-0.1659202919452124,-0.5089672133410611
2009-03-23,-0.13974051871700754,-0.14684616598286715,-0.4742229370515275
2009-03-24,-0.15667351207880598,-0.16240456327351782,-0.4849567245676847
2009-03-25,-0.1540261977822005,-0.1582966310417091,-0.4799987271587589
2009-03-26,-0.13690030884368753,-0.14355486416672392,-0.46787210659671064
2009-03-27,-0.1473042591642968,-0.15637361591975074,-0.47868256095969763
2009-03-30,-0.1576727682836988,-0.16421886033119748,-0.4968341583793551
2009-03-31,-0.15628357544545157,-0.16199780444334466,-0.49022778476722595
2009-04-01,-0.1448133894818302,-0.15489405148319624,-0.4817876852453916
2009-04-02,-0.13444224393203497,-0.1520721642101005,-0.46690094120838377
2009-04-03,-0.12060872509797527,-0.14596902806372725,-0.4617129432589684
2009-04-06,-0.13504791163836327,-0.1592113855894468,-0.46619814878032284
2009-04-07,-0.14637201044189052,-0.16581247673173516,-0.4789317477100755
2009-04-08,-0.13808434402011016,-0.15970715637703825,-0.47279177058222144
2009-04-09,-0.1237962518607586,-0.1467132988942147,-0.45272978040602896
2009-04-13,-0.12325266094625142,-0.14654835044960812,-0.4513433427634338
2009-04-14,-0.12441792699303811,-0.15024082247126047,-0.4623518596467916
2009-04-15,-0.12551757873020242,-0.1489981820399502,-0.4556049041512332
2009-04-16,-0.1213329120340042,-0.1429883862704293,-0.4471456574158722
2009-04-17,-0.11949468897166626,-0.1453477223345263,-0.44439832474750485
2009-04-20,-0.13820864154584045,-0.15692163831711914,-0.468172378580734
2009-04-21,-0.13352027991359272,-0.146106332407006,-0.4568699461202874
2009-04-22,-0.12747916465512144,-0.14643320993690057,-0.4610420888510264
2009-04-23,-0.1250545260453929,-0.14182562127231213,-0.45569436180465517
2009-04-24,-0.12085743593564557,-0.13018213769451292,-0.4465514698547599
2009-04-27,-0.1276666654842723,-0.13326934610396823,-0.45212280203832456
2009-04-28,-0.13201947022273386,-0.1392264417737158,-0.4536242789475259
2009-04-29,-0.11985109160014473,-0.1292020980838272,-0.4418170775830276
2009-04-30,-0.105980394218126,-0.1324479046477791,-0.44234738910390214
2009-05-01,-0.10223879344202491,-0.13168918118588502,-0.4393380788785648
2009-05-04,-0.0796155925551616,-0.12247614172103283,-0.42034950255071335
2009-05-05,-0.08646553358374998,-0.11702368340828473,-0.42254737648467966
2009-05-06,-0.09132683720320367,-0.1159884195649733,-0.41249719518669514
2009-05-07,-0.11241670577177787,-0.12423157957223485,-0.42025364949399524
2009-05-08,-0.124882113857687,-0.1210307686192148,-0.4062997374218995
2009-05-11,-0.12464020775229001,-0.12089428894235998,-0.41907166977506716
2009-05-12,-0.1323144133174049,-0.12291109901532749,-0.4196403147193565
2009-05-13,-0.14250181658214833,-0.13161535135254387,-0.43524903739431353
2009-05-14,-0.1357624676398651,-0.1260563121304875,-0.4294029368471869
2009-05-15,-0.13448388031729297,-0.12670307727787633,-0.4359134963989595
2009-05-18,-0.12127328766661949,-0.1183281233558433,-0.4187713587946823
2009-05-19,-0.11557852958614934,-0.11678431214400231,-0.41978085760642425
2009-05-20,-0.11067165035418958,-0.11388731433214883,-0.4227582298116427
2009-05-21,-0.11493373818460295,-0.12123349620369273,-0.4324313942860508
2009-05-22,-0.10716258157757486,-0.11543834635316963,-0.43328116400083694
2009-05-26,-0.09843914874684312,-0.10759110426420293,-0.4183752337539409
2009-05-27,-0.09615449260464326,-0.10986345144146714,-0.42940933225048294
2009-05-28,-0.08927836274642786,-0.10360076714746469,-0.4206114411113221
2009-05-29,-0.08312923312579146,-0.09376140857614013,-0.412746381937073
2009-06-01,-0.06374165025630874,-0.08065807178424556,-0.39758490853286466
2009-06-02,-0.07096541088432862,-0.07947991382514341,-0.39639013800734435
2009-06-03,-0.08265125445562116,-0.08268233015471615,-0.4046832602424536
2009-06-04,-0.078324114001181,-0.07942157434159947,-0.3978468470934732
2009-06-05,-0.08403583690037641,-0.08208814943560461,-0.39936107581290514
2009-06-08,-0.0915741577297382,-0.0888455633166031,-0.39996805418060954
2009-06-09,-0.07849096322117677,-0.08160299819704131,-0.39786603330336157
2009-06-10,-0.0751953069928708,-0.08371927352310882,-0.3999616587773136
2009-06-11,-0.07897540678199144,-0.08360567095974014,-0.39629428495062624
2009-06-12,-0.0880222412845405,-0.08732444906986359,-0.3954509106391363
2009-06-15,-0.10103597782405505,-0.0975808558666027,-0.40982017295822337
2009-06-16,-0.10755698747286702,-0.10126488740803985,-0.4173274405151457
2009-06-17,-0.10547191359447605,-0.09981440907408456,-0.4181324424068592
2009-06-18,-0.10558307421032243,-0.09697753256001818,-0.4132383600345326
2009-06-19,-0.10351433237450514,-0.09440164725497302,-0.41141106852448517
2009-06-22,-0.1211090326078893,-0.11177059958578117,-0.42942212305707506
2009-06-23,-0.1202271053607884,-0.11159689631017344,-0.4281059568580139
2009-06-24,-0.10699856182340883,-0.1021971603712406,-0.42437466799472734
2009-06-25,-0.0961641509389708,-0.09338263585372364,-0.4120307987024201
2009-06-26,-0.09018332476160895,-0.09019878847198515,-0.412899715630733
2009-06-29,-0.09198111138468179,-0.09087135502517085,-0.40757757019754615
2009-06-30,-0.09615638604913201,-0.09303327138303386,-0.41263138166682845
2009-07-01,-0.09220920750209871,-0.0897247500366144,-0.4100693207122398
2009-07-02,-0.10296111685883202,-0.10248124125215186,-0.42726258254652405
2009-07-06,-0.10854957452199276,-0.10582303955136396,-0.4257930826538031
2009-07-07,-0.1192413387952066,-0.11452701240139818,-0.437095476117888
2009-07-08,-0.12075056572086307,-0.11606182597213799,-0.4380347034860961
2009-07-09,-0.113617373691418,-0.11676000851588031,-0.43604128747579673
2009-07-10,-0.11166378566120305,-0.11567288256659813,-0.4383094328532967
2009-07-13,-0.1058160285816151,-0.1092577535973307,-0.4243043965511937
2009-07-14,-0.09783696094544814,-0.10318011126655868,-0.42124396209584924
2009-07-15,-0.07550310067170563,-0.08621290810134197,-0.4040954680846375
2009-07-16,-0.06898251257941845,-0.08248898178599251,-0.39894580355863707
2009-07-17,-0.06573788880354314,-0.08143304554155595,-0.3991758040991268
2009-07-20,-0.05778567642194099,-0.07228862191761787,-0.39230745293002756
2009-07-21,-0.0647149516001474,-0.07230581521733703,-0.3901031835927653
2009-07-22,-0.05504993221912047,-0.07004561873664839,-0.390429037189973
2009-07-23,-0.044763780060337766,-0.059732060804470466,-0.37623233377079535
2009-07-24,-0.042802281972370015,-0.060880965509033214,-0.3743347318208524
2009-07-27,-0.04328862107574383,-0.05945924415965953,-0.37246910688739
2009-07-28,-0.04672182609177844,-0.061000126355265305,-0.3741047312803629
2009-07-29,-0.05400141833734917,-0.0664586350724371,-0.376960668815679
2009-07-30,-0.04035631158170705,-0.06258737598862163,-0.3695492543154747
2009-07-31,-0.03855414468949192,-0.06190120288673229,-0.36908285783119943
2009-08-03,-0.024374890606142174,-0.04961553896264104,-0.35940325895713365
2009-08-04,-0.02426832334844431,-0.048835648203608084,-0.3574737189870719
2009-08-05,-0.030856771338189648,-0.052625445935830184,-0.3593457783201919
2009-08-06,-0.034965186429168904,-0.055736459097429636,-0.36294923711027993
2009-08-07,-0.02697691273087488,-0.05243597857408211,-0.3543877809112661
2009-08-10,-0.035260841281155475,-0.05729208446580314,-0.35654732142181733
2009-08-11,-0.040551972945500836,-0.06261809316133049,-0.36469350536656286
2009-08-12,-0.028799154543323935,-0.05529021137884227,-0.3573715095234191
2009-08-13,-0.01628467979546322,-0.05126562539101209,-0.35295021903866397
2009-08-14,-0.0267447793989517,-0.05621190307804491,-0.3584704269922214
2009-08-17,-0.0462614537093442,-0.07359107946243537,-0.3740344598368288
2009-08-18,-0.038439617156160844,-0.06772887155260776,-0.36768362938201193
2009-08-19,-0.036661883887885605,-0.06263714058582315,-0.3633453621510212
2009-08-20,-0.02622223899836451,-0.05921434966881589,-0.3563748015182693
2009-08-21,-0.016195099698650628,-0.04914832521409618,-0.34438872384328867
2009-08-24,-0.016092871775671536,-0.050041600399545194,-0.34474655445697666
2009-08-25,-0.013893881499749017,-0.04903342913762976,-0.34319395331776814
2009-08-26,-0.016249268718895205,-0.05189697475984434,-0.3431172864709384
2009-08-27,-0.012457844492983705,-0.05048422726764945,-0.34128999496089074
2009-08-28,0.0,-0.04663438410403686,-0.3425997267602944
2009-08-31,-0.005809594921832528,-0.05072330804488889,-0.3479091593796121
2009-09-01,-0.017229997320175827,-0.059207503150927265,-0.36233590233564084
2009-09-02,-0.014194200419625935,-0.05675076252520783,-0.3644379232128889
2009-09-03,-0.00035412043717775177,-0.048096959532372696,-0.359013529319688
2009-09-04,0.0,-0.03896513964455817,-0.35060536781797236
2009-09-08,0.0,-0.031603677200669256,-0.34486151573085966
2009-09-09,0.0,-0.027269728708527063,-0.3397629754348662
2009-09-10,0.0,-0.024905748655936866,-0.3328818334591749
2009-09-11,-2.2578662190242405e-05,-0.020466548479678548,-0.3337827274039681
2009-09-14,-0.005076747045110075,-0.02082035108064484,-0.32955949943958374
2009-09-15,0.0,-0.0195092245015005,-0.32745743956597406
2009-09-16,0.0,-0.007434031671821106,-0.3171517151106772
2009-09-17,-0.011223360476965483,-0.007962818771997449,-0.31924098417769475
2009-09-18,-0.012133374346622872,-0.008582641839459115,-0.3174455916914045
2009-09-21,-0.015611606569084557,-0.01186493701600122,-0.3197712567022075
2009-09-22,-0.007354841674686363,-0.0052085674511922475,-0.3152988419874453
2009-09-23,-0.013135151473583795,-0.009386998239921507,-0.32219277476972874
2009-09-24,-0.020338900481392863,-0.014474831786117415,-0.32863941928490226
2009-09-25,-0.029075597600181857,-0.02324324236091002,-0.3327284997655151
2009-09-28,-0.020034100793080434,-0.01490118693005349,-0.32084467055054855
2009-09-29,-0.02416081279337956,-0.01694534045856788,-0.3223588992699806
2009-09-30,-0.015136745590497824,-0.015464356796605405,-0.3246142928372501
2009-10-01,-0.03382030951916315,-0.026330276996743396,-0.3420119735988396
2009-10-02,-0.038040650648430874,-0.02863819094239206,-0.3449765549974658
2009-10-05,-0.03390064422428263,-0.023894235095097693,-0.3352330800831623
2009-10-06,-0.016423967488192193,-0.006876484915208758,-0.32612212615338587
2009-10-07,-0.016704576494393386,-0.005036491670529886,-0.3242948346433384
2009-10-08,-0.01676665977222147,-0.0008318250586120124,-0.3192473795809906
2009-10-09,-0.008468614814441389,0.0,-0.3154074858507554
2009-10-12,-0.003251664217850392,0.0,-0.3124046100250758
2009-10-13,0.0,-0.00020577781990904764,-0.3143213591885454
2009-10-14,0.0,0.0,-0.3022905136904921
2009-10-15,-0.012658363962959163,-0.0015030308974085527,-0.29938980833210327
2009-10-16,-0.017794336347391693,-0.006601505241162653,-0.3050633889756822
2009-10-19,-0.010230299941900611,-0.001740668694175329,-0.2985272868070866
2009-10-20,-0.00841508145160319,-0.0011463895459933315,-0.30290384846513085
2009-10-21,-0.008349854442812332,-0.006050102815994829,-0.3090758026094652
2009-10-22,-0.0038292040287409845,-0.003281811152580416,-0.30172186874620255
2009-10-23,-0.00948322596921547,-0.0029887378636045403,-0.3102258833046362
2009-10-26,-0.016087127260442036,-0.007795241383050988,-0.3183081912091441
2009-10-27,-0.0320841774241607,-0.01809076726733616,-0.32056990218698644
2009-10-28,-0.04901118792355774,-0.03102336406514039,-0.3338466034442058
2009-10-29,-0.0311694105569279,-0.020740855277511683,-0.31884485913695315
2009-10-30,-0.047990745587935146,-0.03162711902017712,-0.3379612655380031
2009-11-02,-0.04036162263758025,-0.024478970419629875,-0.33368687434725
2009-11-03,-0.039636508800975134,-0.023101781822509215,-0.33207039716780373
2009-11-04,-0.027921052565104576,-0.015153463420313873,-0.33137400014303897
2009-11-05,-0.01861325008748549,-0.0052374601771354445,-0.3185126101364494
2009-11-06,-0.008822589838917483,-0.0015559881242838136,-0.3168066753035812
2009-11-09,0.0,0.0,-0.3016133028756154
2009-11-10,-0.005588138816142174,-0.0020950049954352457,-0.30165799270596483
2009-11-11,0.0,0.0,-0.29814395257293724
2009-11-12,-0.0019266426223969457,-0.003750010668681858,-0.30534455274254024
2009-11-13,0.0,-0.00298012283355098,-0.30135772072194145
2009-11-16,0.0,0.0,-0.2912500197906539
2009-11-17,0.0,0.0,-0.29059839058896164
2009-11-18,0.0,0.0,-0.29093056159674224
2009-11-19,-0.018882758733636984,-0.010982924931113192,-0.3004504313738523
2009-11-20,-0.0200269828000168,-0.011874046558977724,-0.3026994295378256
2009-11-23,-0.004985812834930159,0.0,-0.29320514137389997
2009-11-24,-0.006799231553181073,-0.0030913374756306178,-0.2935820802047533
2009-11-25,0.0,0.0,-0.2904002890722295
2009-11-27,-0.01119682824344903,-0.011112171246674518,-0.3026291580942919
2009-11-30,-0.004909209342330967,-0.007330240403940924,-0.29998403488957714
2009-12-01,0.0,0.0,-0.2915311835575122
2009-12-02,0.0,0.0,-0.29128839221043046
2009-12-03,-0.002441592929621428,-0.003354922644746683,-0.2972430586281444
2009-12-04,-0.0011492001216751868,-0.004272013058285951,-0.29337126587415197
2009-12-07,0.0,-0.018283839714389294,-0.29511549513407354
2009-12-08,-0.007436781776923085,-0.02037250481271069,-0.30234167691686076
2009-12-09,-0.004705340554542525,-0.0198455255439276,-0.299779615962272
2009-12-10,-0.009784711870115093,-0.02187494664330547,-0.295690535481659
2009-12-11,-0.012906687386828763,-0.02321564425712619,-0.29309649751058986
2009-12-14,-0.0029998754699733787,-0.019017906968763598,-0.28817687252144053
2009-12-15,-0.005553442303170675,-0.021660371709493087,-0.2921253321222629
2009-12-16,0.0,-0.016265378703673394,-0.29132668663748396
2009-12-17,-0.00966006784187301,-0.027140928903650052,-0.2996965537121461
2009-12-18,-0.007737427247078488,-0.024372219963692765,-0.2956138686348292
2009-12-21,0.0,-0.019013271826693434,-0.2882151669484939
2009-12-22,0.0,-0.021966089012257273,-0.28567868760708937
2009-12-23,0.0,-0.018300950358528856,-0.28403670680718207
2009-12-24,0.0,-0.015158505776626474,-0.2802734799237767
2009-12-28,-0.0034986353811869986,-0.014101993402482638,-0.2794428574225174
2009-12-29,0.0,-0.0089397319215343,-0.2804523952306208
2009-12-30,0.0,-0.013444875755429964,-0.2803117743508301
2009-12-31,-0.0004922934282581837,-0.017776764978348014,-0.2875443515369134
2010-01-04,0.0,-0.0008003475065678778,-0.27611412799962987
2010-01-05,0.0,-0.00028171620781947126,-0.27385873443236053
2010-01-06,0.0,0.0,-0.27346260939161904
2010-01-07,-0.010277723970467334,-0.00011272903009640345,-0.27055558662265733
