Date,Strategy,KOSPI,StrategyLog2,KOSPILog2
2014-03-31,66.27351854077095,7.279552541460042,6.0503606107491,2.863849773767877
2014-04-30,65.47848063723443,7.192224747211636,6.032948940789864,2.8464381038086413
2014-05-31,65.8676411577957,7.313831083702805,6.041497980355501,2.8706273073576534
2014-06-30,66.04090756343365,7.340410702019385,6.045288041429694,2.8758607853015143
2014-07-31,68.47875548049198,7.611376162678483,6.097584577607182,2.928157321479002
2014-08-31,68.22873671156623,7.5835867134592165,6.0923075992291285,2.922880343100949
2014-09-30,66.63066159884161,7.405961540019447,6.0581143135816475,2.888687057453468
2014-10-31,64.79477179957944,7.201903394433121,6.017805503628184,2.8483782475000043
2014-11-30,65.22419701821974,7.261845016429824,6.027335372872777,2.8603361402160483
2014-12-31,65.2978114027498,7.022848420835634,6.028962732427619,2.8120562967873846
2015-01-31,65.95561874387704,7.1462878344520835,6.043423662455734,2.8371940232114206
2015-02-28,66.27508245583589,7.280249110767649,6.050394654903345,2.8639878164569863
