Date,Strategy_Gross,Strategy_Net,Korea_TR_USD,SPY_TR_USD
2020-02-29,5.093369719532323,4.987471819261955,3.9542261017670857,3.664927368403832
2020-03-31,4.457353818434106,4.364679530855076,3.5131289475551775,3.207282977552719
2020-04-30,5.0233653937185085,4.918922976070012,3.8533106238024275,3.614555849407709
2020-05-31,5.262702586409867,5.153284031634427,3.959087360726705,3.7867706062528175
2020-06-30,5.356035739689609,5.2446766650810925,4.251188702008374,3.853928351845605
2020-07-31,5.671462438652956,5.553545225336908,4.604925129515293,4.080893211145508
2020-08-31,5.858938549172414,5.731386335834383,4.722588886523313,4.365726857486261
2020-09-30,5.976476537378243,5.846365459423161,4.817330210772833,4.2022589133600015
2020-10-31,5.9960662020792155,5.865528646687959,4.833120431481087,4.097481051299048
2020-11-30,7.027671151747915,6.874675007054795,5.664644099070329,4.543192435471082
2020-12-31,8.072482616945363,7.896740370072056,6.506812859271876,4.711510286171409
2021-01-31,8.135565739454337,7.958450139398912,6.557660918316656,4.663497453591964
2021-02-28,8.20291896865094,8.02433705291608,6.611950890639416,4.793167637165691
2021-03-31,8.290434144888088,8.109946977146228,6.682492371016961,5.0107756143715445
2021-04-30,8.621521489193722,8.433826373592373,6.949364842807466,5.275896109285666
2021-05-31,8.700628517210903,8.511211199468422,7.0131289475551775,5.310539600771098
2021-06-30,8.817858353387727,8.62588887966202,7.107621886310411,5.429640632691228
2021-07-31,8.380722689386266,8.198269891932963,6.755269320843092,5.562192182621555
2021-08-31,8.259354811677097,8.079544257575561,6.657440919736002,5.727722268919657
2021-09-30,7.774851778645872,7.605589113673646,6.266907955432546,5.46077860673491
2021-10-31,7.620291525241126,7.454393719321509,6.142324888226527,5.843927024437359
2021-11-30,7.526074810422114,7.354865924421836,5.805159321552765,5.796971976775947
2021-12-31,7.874139108280704,7.695012190345597,6.152899013554752,6.0650690966728025
2022-01-31,7.458846671057721,7.289167142011551,5.529699808388333,5.745189387609214
2022-02-28,7.238685107421302,7.074013981427155,5.6368249237101695,5.575609567196574
2022-03-31,7.5107884043851385,7.3399272652003615,5.677702079341423,5.785197596417778
2022-04-30,6.8515737719042376,6.695708949618389,5.322865658931232,5.277436399853468
