,최신 K-올웨더 성장형,한국주식만 계절형,강환국 원본 계절형,강환국 정적,한국주식만 계절형(최소매매),5~10월 미국30년채100%
2011-09-30,0.11902927823474907,0.115001213188203,0.1207447788038134,0.10296242485170048,0.1013462382558945,0.15331571440095804
2011-10-31,0.11901950822294305,0.11435122917889329,0.1195096602113801,0.1023650241294396,0.09951706979219987,0.1393413908172223
2011-11-30,0.1177530645458964,0.10959780133615471,0.11407803356612889,0.10029845034510876,0.09391462902604863,0.13698672935573963
2011-12-31,0.11414612730842233,0.105370788808407,0.10965859245477172,0.09693347063457014,0.08998169151790836,0.1333058477273541
2012-01-31,0.11842476523660572,0.10645016736003954,0.11110017149899121,0.09844906628068228,0.09101558625033168,0.1370472616498064
2012-02-29,0.11673445712498598,0.10366036578335103,0.10885568994928962,0.09655196881531736,0.08900576937123028,0.13507594817342827
2012-03-31,0.11352323660947605,0.09965667626273156,0.10492454627682823,0.09385455945111643,0.08506437947557566,0.13172616587556485
2012-04-30,0.11745186171209165,0.10328661753846746,0.10896128500940594,0.09692127886240898,0.08999127439796295,0.1360811952897012
2012-05-31,0.12247952948281626,0.10552556701410598,0.11129238519223583,0.0981552511593573,0.09416998521447062,0.1566695047432911
2012-06-30,0.1231602731129171,0.10717352294738491,0.11200079790733586,0.10080114746277657,0.09617947695262807,0.14950018060791836
2012-07-31,0.1290129590350122,0.110681859463587,0.11478517985269754,0.10478682886776958,0.10016845867899682,0.15237418103985534
2012-08-31,0.1260200796139801,0.10779524715509714,0.11154923963129071,0.10208790465984796,0.09720505947904057,0.14316868428827423
2012-09-30,0.1292178751460884,0.10864841722702057,0.1114418139580935,0.10499593450634692,0.09884420029753493,0.1308666177663267
2012-10-31,0.1258999469986255,0.10532646678158453,0.1088347891650856,0.10122749201546322,0.0947530399754839,0.13275581918399637
2012-11-30,0.12394628145125464,0.10223239155661368,0.10539696661281783,0.09913188935859996,0.09123179159069239,0.13055773200106446
2012-12-31,0.12278069395871594,0.10555671930071586,0.10935034681550149,0.10003869775840513,0.09664060070343194,0.1302967355144946
2013-01-31,0.1266489353521798,0.10777396078612966,0.11254295766073197,0.1022136662819686,0.09969914205655583,0.13421785881176151
2013-02-28,0.12395397857131085,0.10866513540245526,0.11369495543383912,0.10214199167575955,0.10004075686616054,0.1315640187337035
2013-03-31,0.12521881681794067,0.11014563832489555,0.11541761848397991,0.10316320556662162,0.1007142965280512,0.13286678079243885
2013-04-30,0.1230403884533855,0.10511726123674481,0.10986921396783589,0.0993678928390147,0.09572183308785442,0.13082814137244836
2013-05-31,0.11804066662746782,0.10074813173928487,0.10518218299903626,0.09529772765692424,0.09200248392366661,0.11937406426750563
2013-06-30,0.11136708916045013,0.09535407002696106,0.09945484184702869,0.08949889263491273,0.08681038043988853,0.12018881915027979
2013-07-31,0.11430591527150757,0.09813540169475332,0.10221556254371889,0.09166936862525654,0.08922734431931034,0.12899796714587364
2013-08-31,0.11016915848681164,0.09722574541510687,0.10195951104791545,0.09003195636895844,0.08855177130105396,0.12525170812860953
2013-09-30,0.10917242440719943,0.09622640871271271,0.10044062580100377,0.09035005624417747,0.08838499313359094,0.11819719714904431
2013-10-31,0.10589389141077477,0.0937853869497931,0.0983090636807813,0.08722283793972263,0.08523947691660827,0.11867878226742645
2013-11-30,0.10331997819391114,0.09135114812166001,0.09591926203630519,0.08521634115416132,0.08363985498533766,0.11554743441602833
