,Moat_AntiOverheat_NAV
2022-01-21,440875.0397908903
2022-01-24,441833.7219033959
2022-01-25,438856.38910882495
2022-01-26,437295.3254406636
2022-01-27,435806.23747683706
2022-01-28,438037.0052692373
2022-01-31,442381.4804212174
2022-02-01,443580.0172338873
2022-02-02,445665.2573049573
2022-02-03,428143.3506262614
2022-02-04,434760.36487750936
2022-02-07,432464.77933183085
2022-02-08,433972.07922437147
2022-02-09,438216.2754826268
2022-02-10,435622.9833909277
2022-02-11,430505.920372364
2022-02-14,433007.0766254709
2022-02-15,433655.63324994256
2022-02-16,434199.81591109943
2022-02-17,431305.5396981548
2022-02-18,429668.5302153626
2022-02-22,428704.44871508906
2022-02-23,425230.8104381537
2022-02-24,433832.30887615646
2022-02-25,432133.2593064705
2022-02-28,434064.46369573835
2022-03-01,432811.7398824205
2022-03-02,436088.75557078165
2022-03-03,433756.5354197076
2022-03-04,432197.9644943265
2022-03-07,428367.18394903175
2022-03-08,431853.11504165386
2022-03-09,433212.3327344622
2022-03-10,435273.10941650526
2022-03-11,432386.77338184597
2022-03-14,428499.4060855771
2022-03-15,430958.59374788415
2022-03-16,434702.18322752113
2022-03-17,439615.4418642272
2022-03-18,442095.19977947563
2022-03-21,440878.3043910066
2022-03-22,442098.43542095367
2022-03-23,441160.5146382813
2022-03-24,446207.68014699465
2022-03-25,445623.34875932185
2022-03-28,447671.96026649745
2022-03-29,447557.9524682167
2022-03-30,447593.9435825977
2022-03-31,445502.7810100439
2022-04-01,444797.0377854701
2022-04-04,449227.1669423975
2022-04-05,447690.65605011705
2022-04-06,442056.7224015511
2022-04-07,442041.8753995223
2022-04-08,440831.5085804323
2022-04-11,437689.5783828102
2022-04-12,437331.24814312265
2022-04-13,440925.72012869397
2022-04-14,436987.4414844718
2022-04-18,436817.539389966
2022-04-19,440560.825427372
2022-04-20,436594.265276175
2022-04-21,431754.05081658025
2022-04-22,427342.92968925746
2022-04-25,425982.5080314102
2022-04-26,421358.4194832814
2022-04-27,420702.8951160636
2022-04-28,428420.91291687236
2022-04-29,420874.5557617025
2022-05-02,423657.85683070647
2022-05-03,419803.0648006644
2022-05-04,423474.84790303535
2022-05-05,418045.35478173196
2022-05-06,415715.87688861747
2022-05-09,409561.01800023054
2022-05-10,410704.40263428126
2022-05-11,406131.467804051
2022-05-12,404885.6556826838
2022-05-13,406618.7958314937
2022-05-16,405346.47833701613
2022-05-17,409981.04306013545
2022-05-18,401709.9318022358
2022-05-19,403390.58818023367
2022-05-20,403782.1988157988
2022-05-23,407681.4767211757
2022-05-24,404886.3461127766
2022-05-25,405259.4054973021
2022-05-26,408986.9352253099
2022-05-27,412431.14179749624
2022-05-31,411969.16337965475
2022-06-01,412072.8407241629
2022-06-02,415600.0726314731
2022-06-03,412320.32301023457
2022-06-06,414082.13088414655
2022-06-07,414346.52523796185
2022-06-08,413273.96445445897
2022-06-09,407684.0439617461
2022-06-10,400945.69962675
2022-06-13,394780.35140926845
2022-06-14,397207.43335079565
2022-06-15,400298.91419488465
2022-06-16,396830.44735044235
2022-06-17,398910.0094458625
2022-06-21,399408.0722492659
2022-06-22,398757.5761047831
2022-06-23,401467.55557430774
2022-06-24,405680.32540110464
2022-06-27,404261.53690062603
2022-06-28,398834.1458116537
2022-06-29,400444.58882101334
2022-06-30,399174.6947542505
2022-07-01,399332.0934265149
2022-07-05,400623.6374797429
2022-07-06,400008.21313742246
2022-07-07,400788.68022754154
2022-07-08,399581.59918520885
2022-07-11,397212.8563557322
2022-07-12,393778.5308706961
2022-07-13,393337.7991114887
2022-07-14,390730.3743873405
2022-07-15,393887.20549265837
2022-07-18,394676.0704206488
2022-07-19,398384.4300926302
2022-07-20,400888.6572949424
2022-07-21,402473.55088740366
2022-07-22,402004.9108552072
2022-07-25,399725.16298929683
2022-07-26,395709.09144158213
2022-07-27,401623.91295854724
2022-07-28,405465.9681858522
2022-07-29,409678.0321147088
2022-08-01,410796.8814792454
2022-08-02,410055.60152029915
2022-08-03,412857.1639910836
2022-08-04,415778.9957207014
2022-08-05,413955.9550790562
2022-08-08,414037.39791836415
2022-08-09,414673.4404480102
2022-08-10,418657.4421369597
2022-08-11,417630.4357201272
2022-08-12,420205.5023660327
2022-08-15,419199.89021842694
2022-08-16,419426.8811431792
2022-08-17,417257.1098640651
2022-08-18,417047.6633224096
2022-08-19,413022.2807724507
2022-08-22,407382.97909804404
2022-08-23,408044.86499934335
2022-08-24,408110.0015910737
2022-08-25,411210.3100991838
2022-08-26,405670.7132933256
2022-08-29,404452.7603591244
2022-08-30,401970.8778690543
2022-08-31,400936.8619673078
2022-09-01,400373.4334152449
2022-09-02,400078.86364375555
2022-09-06,397912.86377623864
2022-09-07,400102.55043452384
2022-09-08,401086.38844406366
2022-09-09,404781.49441832723
2022-09-12,407557.3540282692
2022-09-13,398616.1681568015
2022-09-14,396757.4622652319
2022-09-15,392833.0048863404
2022-09-16,388965.74170345406
2022-09-19,389636.49199929606
2022-09-20,387891.54328644637
2022-09-21,385761.06109558383
2022-09-22,385444.3202291619
2022-09-23,380818.1999727648
2022-09-26,380014.10278656305
2022-09-27,378182.9977203894
2022-09-28,382488.897726421
2022-09-29,379759.57123235037
2022-09-30,379671.4584443628
2022-10-03,382769.2280100865
2022-10-04,390453.7203675954
2022-10-05,389704.79324672575
2022-10-06,389558.547935118
2022-10-07,383094.8341733685
2022-10-10,380376.5012710528
2022-10-11,377936.48002677684
2022-10-12,379222.79819437617
2022-10-13,379721.4776564118
2022-10-14,376576.27968287736
2022-10-17,383314.37961131823
2022-10-18,383096.4375633872
2022-10-19,380532.3626859941
2022-10-20,382160.8603367667
2022-10-21,386327.4244674726
2022-10-24,387741.8491622166
2022-10-25,390380.1151701562
2022-10-26,386818.6129209431
2022-10-27,380258.66587808565
2022-10-28,379951.66504828597
2022-10-31,378089.0052571802
2022-11-01,376279.9954956217
2022-11-02,372564.1894436422
2022-11-03,369159.1198614836
2022-11-04,374861.6139908409
2022-11-07,377224.1688446213
2022-11-08,376588.94861932786
2022-11-09,378447.27312773577
2022-11-10,388295.70487815293
2022-11-11,391572.71560358454
2022-11-14,391543.5376690334
2022-11-15,392658.15939781605
2022-11-16,392225.8878010422
2022-11-17,389918.351421959
2022-11-18,389508.61899529403
2022-11-21,388116.17448464397
2022-11-22,390373.8631711027
2022-11-23,391121.89256284334
2022-11-25,391812.2156585459
2022-11-28,389746.7841474472
2022-11-29,389427.66136146814
2022-11-30,394992.04601854517
2022-12-01,399341.34275119664
2022-12-02,397641.5998731116
2022-12-05,393352.01280923444
2022-12-06,390291.3890977901
2022-12-07,390806.08606903173
2022-12-08,393231.12105379393
2022-12-09,393057.04084219126
2022-12-12,394344.3055145936
2022-12-13,398664.700793436
2022-12-14,398160.39931292034
2022-12-15,392663.95983359206
2022-12-16,392794.01623992616
2022-12-19,391148.6084528324
2022-12-20,393772.73574139253
2022-12-21,395515.8622269894
2022-12-22,391687.9043569523
2022-12-23,392487.93182123284
2022-12-27,391625.051336316
2022-12-28,390663.18196993717
2022-12-29,394201.715201138
2022-12-30,394196.7474509889
2023-01-03,398556.64062472945
2023-01-04,400774.74426232674
2023-01-05,397043.92613072693
2023-01-06,402367.6719964307
2023-01-09,406069.5744091142
2023-01-10,409057.6405213195
2023-01-11,412717.1593611768
2023-01-12,417333.8550622823
2023-01-13,420689.2737362989
2023-01-17,420508.8571134087
2023-01-18,420132.16372758854
2023-01-19,420471.35670332296
2023-01-20,427220.3099330741
2023-01-23,431269.191326456
2023-01-24,429541.2667494909
2023-01-25,427817.0280444373
2023-01-26,432328.10857927334
2023-01-27,435301.0741587285
2023-01-30,431955.9142949566
2023-01-31,434400.8333035445
2023-02-01,438602.92122591496
2023-02-02,457633.977996944
2023-02-03,447113.5323032343
2023-02-06,443946.0113746164
2023-02-07,449123.855705754
2023-02-08,441848.1985826073
2023-02-09,439028.2481865986
2023-02-10,435380.5868452759
2023-02-13,438189.51420542615
2023-02-14,439818.7463524471
2023-02-15,435873.90617920633
2023-02-16,431153.41111824877
2023-02-17,430286.25397344097
2023-02-21,426594.7863608401
2023-02-22,426295.5250301038
2023-02-23,427399.56781956315
2023-02-24,422983.3043350603
2023-02-27,423273.5651188138
2023-02-28,425579.9484035387
2023-03-01,426094.2127780637
2023-03-02,427180.1946898627
2023-03-03,433375.5674510484
2023-03-06,433837.91797547386
2023-03-07,431215.687153836
2023-03-08,432126.0989105951
2023-03-09,429385.2525975903
2023-03-10,428301.8740139579
2023-03-13,433308.49119400734
2023-03-14,440524.08737400925
2023-03-15,442935.2789700348
2023-03-16,450518.52733307047
2023-03-17,450275.5442281595
2023-03-20,451045.811639396
2023-03-21,455690.85315077566
2023-03-22,453235.7251487661
2023-03-23,458602.5029936632
2023-03-24,458883.5356658813
2023-03-27,452304.51082957396
2023-03-28,451777.02545782115
2023-03-29,456038.1833762154
2023-03-30,457333.2053656456
2023-03-31,461727.57942836406
2023-04-03,462144.3927268821
2023-04-04,464907.03501928854
2023-04-05,462764.48608237295
2023-04-06,464612.35058673925
2023-04-10,462749.71043342934
2023-04-11,461117.12769574526
2023-04-12,458967.3653527043
2023-04-13,467090.8178929992
2023-04-14,466363.3385826958
2023-04-17,463262.985464351
2023-04-18,462439.0431518314
2023-04-19,461475.22595201025
2023-04-20,463112.025655957
2023-04-21,460293.1213068966
2023-04-24,460113.05104056443
2023-04-25,455142.06872639386
2023-04-26,457796.58530937263
2023-04-27,470756.0675841399
2023-04-28,469333.7291751992
2023-05-01,468482.17460816936
2023-05-02,467414.81844503386
2023-05-03,467860.4457522066
2023-05-04,468995.95301958383
2023-05-05,467903.94249513303
2023-05-08,469482.74583060254
2023-05-09,471348.504375099
2023-05-10,475262.8869292576
2023-05-11,477054.7077005349
2023-05-12,476223.8124294743
2023-05-15,479084.2921895183
2023-05-16,480763.18590058107
2023-05-17,484084.74193405395
2023-05-18,487658.701497721
2023-05-19,486422.015804087
2023-05-22,487876.73213945446
2023-05-23,485502.4783258356
2023-05-24,486245.36107128835
2023-05-25,492183.0878801208
2023-05-26,499266.72206756624
2023-05-30,499417.98078972264
2023-05-31,498219.7882600464
2023-06-01,502936.2033301536
2023-06-02,503399.97448297444
2023-06-05,503434.35956753406
2023-06-06,505357.3977571742
2023-06-07,499231.91111473466
2023-06-08,500552.7738248854
2023-06-09,501499.6259222174
2023-06-12,507414.1188796555
2023-06-13,507600.9781499913
2023-06-14,508504.6101189754
2023-06-15,510994.38055634056
2023-06-16,509444.7016120598
2023-06-20,508298.0183671998
2023-06-21,504291.15783838416
2023-06-22,509423.5178718469
2023-06-23,509955.6718883311
2023-06-26,502527.47007616545
2023-06-27,506952.2323689917
2023-06-28,505858.1167005096
2023-06-29,502938.71337893605
2023-06-30,507081.0200819014
2023-07-03,509132.9491019435
2023-07-05,511297.69990921085
2023-07-06,506996.42340833455
2023-07-07,508246.55751878605
2023-07-10,506636.492598478
2023-07-11,510600.750108401
2023-07-12,518577.47265044495
2023-07-13,525245.4785793591
2023-07-14,523866.6521186948
2023-07-17,523158.07743918314
2023-07-18,523652.0175366036
2023-07-19,525310.016000264
2023-07-20,514466.848457683
2023-07-21,510893.7440934352
2023-07-24,510722.7741048732
2023-07-25,513152.2866761861
2023-07-26,517180.72420339566
2023-07-27,520109.8484168278
2023-07-28,529186.4276610622
2023-07-31,527921.4006717248
2023-08-01,525876.2115568031
2023-08-02,518514.3753853035
2023-08-03,517584.8091760018
2023-08-04,522697.4932549716
2023-08-07,526779.7188108758
2023-08-08,523073.4997205464
2023-08-09,518454.73809000384
2023-08-10,519310.62464354024
2023-08-11,516032.80820619717
2023-08-14,519139.9982672714
2023-08-15,515014.24085094035
2023-08-16,510971.2552682886
2023-08-17,507503.72743046266
2023-08-18,505015.2323255765
2023-08-21,508822.1957553331
2023-08-22,508237.2566947732
2023-08-23,515064.1828030236
2023-08-24,508929.229154274
2023-08-25,509461.1847519642
2023-08-28,511974.92316316674
2023-08-29,518404.4036484107
2023-08-30,519134.5803986302
2023-08-31,519901.951865517
2023-09-01,519579.4818356587
2023-09-05,520339.18554518884
2023-09-06,517036.86824775423
2023-09-07,516968.2284422825
2023-09-08,517804.500002829
2023-09-11,523244.6772559226
2023-09-12,519216.98371874617
2023-09-13,523357.91068825405
2023-09-14,525677.2925140472
2023-09-15,520196.35678207944
2023-09-18,520636.1643814464
2023-09-19,520670.92435553804
2023-09-20,516021.2850599177
2023-09-21,507643.5237536187
2023-09-22,509503.51920532057
2023-09-25,511665.54800708627
2023-09-26,505273.74559840676
2023-09-27,505130.1568654748
2023-09-28,507565.1552007968
2023-09-29,506335.8636362923
2023-10-02,509049.4977053857
2023-10-03,502298.2801980769
2023-10-04,506575.7839203863
2023-10-05,506011.58943453646
2023-10-06,512724.9525626034
2023-10-09,515746.989611405
2023-10-10,518913.63035933336
2023-10-11,524731.0757087758
2023-10-12,523513.2786427106
2023-10-13,519818.7605522051
2023-10-16,524986.6218307652
2023-10-17,526229.3692028857
2023-10-18,522682.3270266488
2023-10-19,523071.4893317105
2023-10-20,520692.0345538683
2023-10-23,522392.2594850922
2023-10-24,523588.802741908
2023-10-25,509303.4618552606
2023-10-26,502772.85333899094
2023-10-27,508928.449480825
2023-10-30,515201.63820873573
2023-10-31,514873.3914446046
2023-11-01,521277.3388180324
2023-11-02,523229.9696954424
2023-11-03,526825.3436436899
2023-11-06,528110.0072872827
2023-11-07,529140.2113721728
2023-11-08,529249.9615419566
2023-11-09,527780.324700001
2023-11-10,535004.6434009747
2023-11-13,533280.4331840129
2023-11-14,541567.0437614989
2023-11-15,538910.6919367327
2023-11-16,541541.3602245353
2023-11-17,542827.5242405384
2023-11-20,544724.6791466778
2023-11-21,544685.5321305731
2023-11-22,547673.3479838786
2023-11-24,545642.9430223075
2023-11-27,545398.7542220617
2023-11-28,548011.5456730964
2023-11-29,546415.4064280895
2023-11-30,542009.2919845945
2023-12-01,542742.5564178112
2023-12-04,538482.9017872508
2023-12-05,537822.9568124076
2023-12-06,536874.2602810069
2023-12-07,544817.9143375354
2023-12-08,545546.8156897486
2023-12-11,540679.5715659171
2023-12-12,543926.9836306623
2023-12-13,545156.2525933819
2023-12-14,548849.8244570447
2023-12-15,549511.7538218007
2023-12-18,555672.6208808346
2023-12-19,559419.3570386046
2023-12-20,556594.2276937688
2023-12-21,561654.6119228401
2023-12-22,562061.6935120855
2023-12-26,563316.1516395237
2023-12-27,565652.5762919056
2023-12-28,566394.3890181631
2023-12-29,563724.9780156625
2024-01-02,557608.0793230028
2024-01-03,553531.7562553497
2024-01-04,550067.248575144
2024-01-05,551934.2156379349
2024-01-08,554974.1227985122
2024-01-09,556914.3151663522
2024-01-10,557241.9470513591
2024-01-11,558202.8647401053
2024-01-12,559990.6659609244
2024-01-16,557776.5829365214
2024-01-17,555865.4551974367
2024-01-18,565528.8177041803
2024-01-19,570326.4437812369
2024-01-22,569516.1866731234
2024-01-23,572049.2634217985
2024-01-24,579869.892558792
2024-01-25,583142.801680229
2024-01-26,583657.6184277686
2024-01-29,586388.5923922587
2024-01-30,584767.4090930872
2024-01-31,578055.5516160761
2024-02-01,581273.7706842384
2024-02-02,586809.0488744341
2024-02-05,587946.1616120789
2024-02-06,589562.699744877
2024-02-07,595981.5723251463
2024-02-08,599711.4843322496
2024-02-09,604017.1170431813
2024-02-12,598995.9986636837
2024-02-13,591518.7654748642
2024-02-14,594436.3060236954
2024-02-15,594564.4069054959
2024-02-16,591719.8054262595
2024-02-20,591423.1405530726
2024-02-21,592295.4053691619
2024-02-22,600395.0747569121
2024-02-23,599601.917623181
2024-02-26,598705.9768898669
2024-02-27,597841.0130720194
2024-02-28,595694.4272292992
2024-02-29,600816.5740761571
2024-03-01,606923.981071004
2024-03-04,612080.5539504049
2024-03-05,609402.5868925417
2024-03-06,615729.8355664003
2024-03-07,626621.9510927951
2024-03-08,622262.8943723978
2024-03-11,616231.8875442263
2024-03-12,620952.5638909048
2024-03-13,620061.4438697665
2024-03-14,619535.9377800194
2024-03-15,614414.7269134034
2024-03-18,616910.4377814948
2024-03-19,616785.1190408395
2024-03-20,621060.4658111691
2024-03-21,624717.5952666001
2024-03-22,626135.2670809131
2024-03-25,626399.5279755256
2024-03-26,625031.3504683722
2024-03-27,625774.5919133379
2024-03-28,627150.5185610091
2024-04-01,634058.6701159889
2024-04-02,634916.2495822806
2024-04-03,639029.7594955666
2024-04-04,634083.0350563515
2024-04-05,640170.5695771518
2024-04-08,644026.9700354885
2024-04-09,649830.6001958353
2024-04-10,647170.7471592188
2024-04-11,652600.5844699757
2024-04-12,650435.1297327577
2024-04-15,641921.2136117327
2024-04-16,645201.5384885373
2024-04-17,640789.4634030549
2024-04-18,634471.4020757299
2024-04-19,626953.4098440926
2024-04-22,627362.0228375548
2024-04-23,632847.9270167439
2024-04-24,630488.5308676932
2024-04-25,630823.1145120256
2024-04-26,643851.4058902195
2024-04-29,640701.7939465672
2024-04-30,631449.61035229
2024-05-01,630165.2714262612
2024-05-02,634411.7292019477
2024-05-03,641080.5147186646
2024-05-06,644321.2215170921
2024-05-07,646046.37501389
2024-05-08,645806.8151106604
2024-05-09,647685.3443807863
2024-05-10,655087.9519029767
2024-05-13,650112.4565504882
2024-05-14,654583.6414044765
2024-05-15,659046.465435367
2024-05-16,657233.9961927994
2024-05-17,660574.732222044
2024-05-20,664157.0522082507
2024-05-21,663938.0687870334
2024-05-22,662930.3288107987
2024-05-23,658398.2940943828
2024-05-24,661027.1971397181
2024-05-28,665315.0835189202
2024-05-29,659050.8898877483
2024-05-30,656844.974236241
2024-05-31,654422.3507632078
2024-06-03,657176.1829592069
2024-06-04,654363.4005963837
2024-06-05,669730.7995642449
2024-06-06,673745.5090090688
2024-06-07,667955.106842367
2024-06-10,671957.3341473961
