,해자+과열회피,기존 해자기업 고정,NASDAQ 40%,S&P500 100%
2000-01-10,39112.45932131625,40214.45974953608,28456.491226157068,40523.78341606488
2000-01-11,38620.08314541477,39776.3087373338,28117.22690442083,39994.44101391432
2000-01-12,38136.286340006765,39755.22188085793,27919.09113550417,39819.01054459573
2000-01-13,38693.925744576874,40260.27653564705,28216.1697496954,40303.59598185088
2000-01-14,39472.038481917116,41340.54167783268,28553.24928518153,40733.68774414959
2000-01-18,40026.1013420206,41623.97090718165,28819.4394910574,40455.3922758941
2000-01-19,40090.26044310582,41730.60850932032,28933.392953882823,40476.52185304294
2000-01-20,40905.661388414774,42148.04257045034,29055.203044610345,40189.32793453299
2000-01-21,40679.074929719216,42221.66748203184,29174.57044209748,40072.28378793662
2000-01-24,39720.98520784847,42029.23215909297,28771.600285533128,38964.94258344551
2000-01-25,40276.105836031624,42701.94883941951,28996.6340088749,39201.25718608406
2000-01-26,39542.58249144915,41805.592182624896,28661.959957837375,39036.11321665916
2000-01-27,39257.39888724028,41176.47845426445,28567.75463253382,38882.37229561526
2000-01-28,38517.119775860934,40413.65253513566,28177.71769190481,37814.78564729529
2000-01-31,38811.61731274816,40283.69880057781,28227.732666894008,38768.3825369781
2000-02-01,39306.860662919455,41182.801353202856,28532.824334553505,39180.40589761596
2000-02-02,39482.31514956234,41564.80072713478,28673.48352052496,39175.956672488726
2000-02-03,40126.38575115429,42903.98438234469,29042.22285734529,39616.613223361855
2000-02-04,40730.970215197245,43133.274303744,29393.62624890977,39599.93287134025
2000-02-07,41889.31830193196,43762.214196459885,30184.778842177293,39596.3185122552
2000-02-08,41643.89978782712,43435.15403035605,29990.33551897916,40082.29199914959
2000-02-09,41776.38670529498,43598.83855597925,30180.97109050373,39247.96217174456
2000-02-10,42112.44448412002,44845.27807189703,30537.13450653811,39390.30683193627
2000-02-11,41319.26965493623,44310.59156753483,30360.567278086823,38564.31887742425
2000-02-14,41590.882154982224,44931.14745264165,30335.015724042503,38642.718228808
2000-02-15,41407.305044832305,44516.66979843137,30219.92694080665,38979.40001978571
2000-02-16,41095.30985533122,44667.46091463146,30188.199621998843,38579.61117980662
2000-02-17,41391.20159284299,45193.00395579266,30596.571549358167,38596.01324314751
2000-02-18,40601.682070090865,45125.65729339671,30177.6916356597,37423.613575125535
2000-02-22,40711.70322916299,44661.04321946247,30061.170897629563,37592.65019231621
2000-02-23,41279.61377060719,44942.19645679986,30526.294376558657,37829.51797855182
2000-02-24,40874.9027411406,44729.11117143955,30619.052223536382,37627.68062844378
2000-02-25,40762.34008353,44127.63357736018,30402.28017172102,37069.69824852917
2000-02-28,40782.943917770885,44041.39966295798,30326.0189267682,37478.10725008199
2000-02-29,41236.872811088695,44750.92337395663,30694.704082596,37988.824673210256
2000-03-01,42134.16195965546,45295.39036113706,30918.454435922213,38343.84976076514
2000-03-02,41559.779841024,44653.066742750256,30747.232181962427,38415.30207642392
2000-03-03,42565.363938770606,45535.65668848548,31155.74890503656,39177.34811589239
2000-03-06,42080.982741540945,44925.20669825369,31140.92340760885,38679.9749743814
2000-03-07,41869.9216810599,46597.46976431692,31010.97167075341,37688.56476176376
2000-03-08,42397.633654843936,46779.01456809169,31194.152131854,37996.60657497741
2000-03-09,42753.4528636409,48406.90678628006,31593.69961800856,38969.38841480837
2000-03-10,43179.44658397354,50104.29828554682,31592.512770777783,38785.34117768045
2000-03-13,42504.74730517085,52426.82139357248,31212.488073025044,38467.01286457311
2000-03-14,41790.52225343063,48389.13697275795,30595.003545695457,37786.70564065711
2000-03-15,41734.272810948656,47426.45083463038,30260.90989100673,38703.88404457311
2000-03-16,42131.315925636954,46904.03669659793,30586.01808942564,40547.97077493735
2000-03-17,42280.06075617525,47903.8049768692,30710.410863023208,40714.78108268221
2000-03-20,42080.14689643137,47078.10948679701,30242.794110821727,40496.81656414963
2000-03-21,42606.30718456313,46860.76568688396,30511.098282777984,41532.1522693849
2000-03-22,43396.20118920146,47310.56342728304,31020.573364835924,41720.37044295932
2000-03-23,43736.36145429881,47642.0498946079,31143.268037470247,42462.95324359891
2000-03-24,43560.85351655464,47122.2932518206,31210.448526230888,42466.01102532251
2000-03-27,43574.44030280113,47012.94519545355,31181.133366050348,42365.92551942847
2000-03-28,43242.82855918367,46089.39873436026,30728.552179917133,41917.4836730238
2000-03-29,42258.8650466042,44526.09328337569,30172.890704238554,41939.448116214815
2000-03-30,41101.5324405127,43771.71935797935,29531.35823182371,41366.73340504368
2000-03-31,41632.15432346145,44945.43006496677,29884.656890911163,41663.09727496
2000-04-03,40557.240547106,43429.23763182278,28933.035888994447,41868.55237791749
2000-04-04,40422.902321688205,43117.03256837121,28705.43444115088,41556.0613395766
2000-04-05,41211.2451666789,45368.172935948,28896.8424135842,41351.4411026613
2000-04-06,41608.65609048,46359.370911014696,29115.408191937844,41739.8302880238
2000-04-07,42294.18072724697,47018.59806951752,29641.8931607271,42157.13434606667
2000-04-10,41404.95688095803,45622.47449834461,28985.324284479044,41826.57151230055
2000-04-11,40673.18835791386,44812.05526853789,28623.521197000096,41718.97899955569
2000-04-12,39476.0806964365,42904.2497628701,27760.06672086082,40789.84775742605
2000-04-13,39602.626200479,42348.964672433045,27531.211843798068,40048.653006425695
2000-04-14,38322.90985766353,40575.139782722246,26554.57344171425,37714.70014140129
2000-04-17,39933.649056606264,41761.1089229066,27161.575370238228,38962.43798531902
2000-04-18,40799.58937113149,43862.173719242186,27856.25928530046,40079.234217426034
2000-04-19,40168.69956472418,43138.82534075956,27620.91123587161,39686.11751825559
2000-04-20,39759.49329133087,42968.044534383815,27402.230806243264,39882.67756472301
2000-04-24,39100.225713490545,41888.09889684503,26955.492047485328,39752.56403142569
2000-04-25,40049.33822955137,43669.84082266602,27587.25005021124,41075.36855008724
2000-04-26,39336.89032008924,43199.27688719213,27262.59642282071,40618.03164719251
2000-04-27,40057.047118567614,44233.84457096024,27661.23102117572,40727.29389202173
2000-04-28,40340.43244295913,44512.79297889952,27876.875145006423,40380.050706234
2000-05-01,40465.86921289387,44758.63572283703,28153.91614999669,40819.87239106494
2000-05-02,39974.4972167338,44090.0853522395,27683.607742122786,40209.34775072336
2000-05-03,39664.14785975474,43573.53237727338,27470.567138482947,39342.21040287218
2000-05-04,39515.647372215026,43758.313956253376,27639.77028587,39188.46608806389
2000-05-05,39998.60061906325,44580.92541160929,27934.167285869546,39829.5753331702
2000-05-08,38974.99997913037,43537.21724338506,27440.06765668947,39594.37388525456
2000-05-09,38533.23524513212,43084.14459298106,27157.26632108524,39259.91840372266
2000-05-10,37811.284920661084,41681.13035463057,26636.480562649343,38451.167378593695
2000-05-11,38352.485906152826,42197.87332940634,26934.268660928927,39139.53818672196
2000-05-12,38914.68321292038,42222.13566056224,27015.31288792972,39505.12806285126
2000-05-15,39015.435788284325,43101.48226805009,27191.97211631352,40378.1026854689
2000-05-16,39536.34658762208,44688.153184215415,27529.77688352101,40758.43168038352
2000-05-17,39065.44392016372,45651.60329761361,27241.080870772028,40251.3286163403
2000-05-18,38681.96553523995,44842.4146208461,26935.863031430265,39956.90597966026
2000-05-19,37898.454589483335,44263.639237167634,26532.217625298566,39115.62572276586
2000-05-22,37335.64412010519,44436.783862953125,26488.42119513285,38942.42156289309
2000-05-23,36736.34802983041,43955.2151157014,25931.932608512227,38195.667825807
2000-05-24,37095.42225116736,43852.69993354981,26220.022055936992,38895.99486591332
2000-05-25,37043.82041108687,43617.88212355725,26028.11746940711,38408.629935615296
2000-05-26,37244.15979869243,43814.60652762267,25967.51596969841,38311.32392276413
2000-05-30,38021.67095699528,45060.79287576978,26740.98120268132,39546.55235110675
2000-05-31,37580.05597198067,45107.67145752683,26551.335909005054,39495.1198516383
2000-06-01,38705.92049940113,46179.44288798657,27068.89079203562,40279.4086229785
2000-06-02,39749.40112274153,48448.20962069238,27989.232634472653,41070.36614136295
2000-06-05,39667.54995397273,48615.60173650956,28066.215385766183,40802.63546168188
2000-06-06,39654.03066805546,47920.42843419868,28038.429088859,40530.45555687357
2000-06-07,39665.05164971354,47285.2327450992,28143.47154593731,40906.33532666096
2000-06-08,39945.88000558055,47659.25019176992,28155.83475255267,40636.93830865993
2000-06-09,40239.51531741896,48553.31476826105,28254.921318936133,40505.71162063969
2000-06-12,39681.4117091668,47691.97654638657,27965.525001487287,40201.28416651108
2000-06-13,40222.03399299904,48371.85428315507,28406.22159765534,40852.95480642742
2000-06-14,39672.813132012896,48035.15007107591,28127.21376812682,40883.53941119216
2000-06-15,39955.285391784426,48120.74627900517,28271.47172845884,41111.23385225698
2000-06-16,40094.960095874085,50004.78581993054,28395.121573380027,40714.50279400149
2000-06-19,40527.27444518148,51136.55837339296,28635.817305400127,41313.35288481014
2000-06-20,40995.907430632564,51225.83512626156,28712.086692597182,41033.94426183174
2000-06-21,41665.37493017755,52667.62417160206,28850.875295166257,41122.355218192846
2000-06-22,41211.024245587,51690.79749040807,28543.82310187687,40373.10027674462
2000-06-23,40735.258943683664,50113.027842891854,28233.53122097053,40075.61985834098
2000-06-26,41098.67899031503,51675.932075452845,28372.451650960065,40460.1197897021
2000-06-27,40995.1852400475,49744.74761537228,28217.422367543146,40327.78334072336
2000-06-28,41476.318384435464,49638.73507192441,28572.410411912395,40446.493825639685
2000-06-29,40885.317278352784,47604.03505647509,28449.31659822633,40100.92037193632
2000-06-30,41379.76611384147,48800.36821402066,28651.86080400971,40440.3782621925
2000-07-03,41004.705360048516,48240.08587887169,28713.42889548053,40855.73769323469
2000-07-05,39859.46254809785,46290.195978841424,28331.381942877026,40207.678018639
2000-07-06,40280.26125758822,47146.93538751127,28547.55928219096,40497.92971887254
2000-07-07,40654.78171852169,47320.60135513675,28663.144927941576,41115.96136606493
2000-07-10,40802.56845658576,47780.78455633694,28584.61588589738,41024.77091666096
2000-07-11,40558.540723201135,48703.69388052767,28481.80023555894,41171.00822461843
2000-07-12,40900.01774597388,49095.62818781968,28797.627741093245,41505.741994831056
2000-07-13,40812.80938951207,50241.28931351194,29035.39069818876,41586.92083925767
2000-07-14,41063.811403900276,50494.02150894382,29220.22138991386,41980.03753842812
2000-07-17,41298.04658689829,50625.88493942469,29370.22971858144,41994.21668608758
2000-07-18,40873.482263616235,49930.82570400478,29107.507868930625,41528.53791029984
2000-07-19,40032.22060878993,48705.29597123228,28662.29460380972,41201.03285825731
2000-07-20,40678.221667121725,49105.14276917315,29029.462022370277,41579.41383240684
2000-07-21,40268.982844862905,48921.20209517096,28776.98200536832,41151.82327447028
2000-07-24,39630.244925366926,47398.547769452445,28478.566557954087,40709.77867395792
2000-07-25,39899.85731615713,47244.230558144765,28613.013889792823,40992.79826225697
2000-07-26,39795.41020118022,46302.20137241084,28488.26915296833,40379.77241755325
2000-07-27,39543.39985613367,44766.3424363013,28095.59086156114,40301.92624976655
2000-07-28,38818.589155670525,44559.14867692881,27542.601333087703,39475.38171789308
2000-07-31,39438.33898885132,46193.08252407387,27797.995316003424,39779.53088334096
2000-08-01,39036.30696386457,45706.255097958536,27596.647550164314,39981.64991589412
2000-08-02,38843.40925414658,45839.12103524047,27522.3245899529,39998.33026791573
2000-08-03,38759.735203720375,45867.246482668736,27745.14915614739,40383.66506531902
2000-08-04,38901.61568614444,46110.442188492176,27777.2673145876,40671.96874478748
2000-08-07,38942.77686566541,47001.41230203196,27971.17813344637,41127.63591559784
2000-08-08,38990.24953346967,46643.6897729944,27929.22026306338,41224.38874485196
2000-08-09,38978.344030383414,46346.94740152148,27911.683788736063,40948.31619227788
2000-08-10,38853.723545336106,46326.58276378314,27657.17702285413,40597.45864740511
2000-08-11,39029.960019058744,46399.26626726992,27756.212997520557,40919.67960827823
2000-08-14,39312.916445724855,46885.25882019785,28011.67336028323,41467.93206566061
2000-08-15,39221.846407108824,47987.48123329473,27979.810708667253,41269.70568087324
2000-08-16,39498.74398307869,48734.65699975108,28073.832541880347,41142.37164061878
2000-08-17,40151.09026151692,49456.17124880454,28323.955725797998,41593.3146913856
2000-08-18,39907.2839552145,50075.36085639156,28248.10164077281,41472.377897023456
2000-08-21,39919.00206821086,50150.36877951508,28286.593823077063,41688.11949987463
2000-08-22,40114.62382240059,48776.48003029567,28266.38082020157,41650.58785938491
2000-08-23,40231.378015459704,49638.86908433936,28408.330872905743,41868.55237791751
2000-08-24,40529.19290005099,50242.080552893625,28511.810517579204,41933.61084144836
2000-08-25,40448.091183221,49587.20650339511,28515.019447818784,41881.89665953479
2000-08-28,40707.2521123855,50222.52161885319,28597.741881832517,42094.30219198163
2000-08-29,40788.976272940854,50117.92859549629,28642.164030660664,41976.14489066236
2000-08-30,40681.99824498049,49919.128014440656,28683.36707042737,41774.58243547065
2000-08-31,41152.14187226632,50434.74903298274,29082.812517040624,42194.11280295934
2000-09-01,41755.90346490878,50513.70357503203,29162.71253962761,42280.01916119392
2000-09-05,41525.638228108175,50395.47670830671,28853.539624395955,41899.41187759858
2000-09-06,40730.429510730886,48760.98899148434,28465.854713196408,41487.11362204439
2000-09-07,41219.877473412445,49638.192616589535,28662.14336705669,41772.35951978924
2000-09-08,40434.98357231895,48330.99265745805,28329.09851260418,41549.66748744871
2000-09-11,40079.09982536518,47657.87221764103,28097.63996655568,41403.98675685268
2000-09-12,39765.50715572394,47434.77986223644,28030.686011106704,41201.867724299525
2000-09-13,39873.362715276235,47384.069722994536,28092.18472327003,41283.04996249054
2000-09-14,40018.967259539306,47382.1974808541,28167.540591104807,41170.72993593773
2000-09-15,39204.32067502368,47247.40699477587,27933.77141786749,40752.03782825562
2000-09-18,39399.17764220453,46198.92941805048,27645.59850229283,40159.85987825561
2000-09-19,39649.73669845866,46847.50918202887,28002.44241055538,40587.7287248729
2000-09-20,39664.75468527808,46409.37283011981,28079.55738698781,40349.74439014999
