Date,gross,min,base,conservative
2019-05-17,0.9588128873361161,0.9490884715783153,0.9346557291305143,0.9110068963117092
2019-05-20,0.9421893049820061,0.9326334879449052,0.9184509756367337,0.8952121584999604
2019-05-21,0.9457137990819059,0.9361222361277277,0.9218866705948087,0.8985609228662168
2019-05-22,0.9417967361942255,0.9322449006452297,0.9180682975653152,0.8948391630201661
2019-05-23,0.92684180363826,0.9174416431279759,0.9034901524685923,0.8806298768577606
2019-05-24,0.9113198557160714,0.9020771209944475,0.8883592778794471,0.8658818464671888
2019-05-27,0.9069017611567592,0.8977038353743136,0.884052496602055,0.8616840361694225
2019-05-28,0.9175200399234009,0.9082144220576271,0.8944032493024278,0.8717728922028934
2019-05-29,0.9084469531130729,0.8992333557755123,0.8855587576605473,0.8631521855309084
2019-05-30,0.9133082457757058,0.9040453445211911,0.890297570726289,0.8677710962684897
2019-05-31,0.9244222392726348,0.9150466183259663,0.9011315486928184,0.8783309509127009
2019-06-03,0.9198579495853481,0.9105286203094992,0.8966822556534995,0.8739942347120716
2019-06-04,0.9212083750495723,0.9118653495678866,0.8979986573347573,0.8752773285535418
2019-06-05,0.9309700806542958,0.9215280505753008,0.9075144181156632,0.8845523197881457
2019-06-07,0.9519495135948869,0.9422947071431798,0.9279652771422995,0.9044857273820798
2019-06-10,0.9770397813938239,0.9671305059015208,0.9524233991110695,0.9283250054070594
2019-06-11,0.9900109900617236,0.9799701587386282,0.9650677999689711,0.9406494752864598
2019-06-12,0.9837756887704047,0.9737980967538861,0.9589895962320796,0.9347250633892076
2019-06-13,0.981040804165785,0.971090949735292,0.956323616667161,0.9321265389342981
2019-06-14,0.979115061037478,0.969184737765848,0.9544463923708685,0.9302968125157404
2019-06-17,0.9814034606772265,0.9714499281331609,0.9566771360979095,0.9324711135507632
2019-06-18,0.9735226398607264,0.9636490357147295,0.9489948714728923,0.9249832270118418
2019-06-19,0.9742350179664271,0.9643541887810423,0.9496893013106578,0.9256600862569004
2019-06-20,0.9816921260616577,0.9717356658324825,0.9569585285978683,0.9327453862054351
2019-06-21,0.9848235659481169,0.9748353462132252,0.9600110722890974,0.9357206938693484
2019-06-24,0.9807679853244399,0.9708208978611778,0.956057671458825,0.931867322721008
2019-06-25,0.9743600007077893,0.9644779039297848,0.9498111351291219,0.9257788374134658
2019-06-26,0.9727254001954765,0.9628598817667929,0.9482177181508441,0.924225737367461
2019-06-27,0.9758627097175201,0.9659653722524467,0.951275983593,0.9272066220094968
2019-06-28,0.9716887917159255,0.9618337867168865,0.9472072268786946,0.9232408137331221
2019-07-01,0.9698578386573368,0.9600214034428823,0.945422404429412,0.9215011511928828
2019-07-02,0.9718548688929327,0.9619981795157023,0.9473691197641761,0.9233986103747525
2019-07-03,0.9634391658322242,0.9536678297043477,0.9391654491791822,0.9154025105862759
2019-07-04,0.9676114861968004,0.9577978338063498,0.943232648508713,0.9193668008831147
2019-07-05,0.9653909955795646,0.9555998637186496,0.9410681028457464,0.9172570229564565
2019-07-08,0.9462618631486351,0.9366647416512658,0.9224209262631095,0.8990816606983899
2019-07-09,0.9287979615003287,0.9193779613606554,0.9053970252036325,0.8824885015447631
2019-07-10,0.9372554211394317,0.9277496442492874,0.9136414003157983,0.8905242759469065
2019-07-11,0.940875138516066,0.9313326499409192,0.9171699194133087,0.8939635157989854
2019-07-12,0.9447340744464864,0.9351524479979696,0.9209316299861983,0.897630046872431
2019-07-15,0.939287488725918,0.9297611023192351,0.9156222702402387,0.8924550255326821
2019-07-16,0.9339340571762027,0.9244619660285927,0.9104037176586697,0.887368513737588
2019-07-17,0.9233275078914549,0.9139629898651105,0.9000643989175152,0.8772908023591759
2019-07-18,0.9208964842424846,0.9115566220014262,0.8976946245734566,0.8749809884856244
2019-07-19,0.9395518904108127,0.9300228224048886,0.9158800103612179,0.8927062442652592
2019-07-22,0.9409291861829636,0.9313861494487436,0.9172226053567072,0.8940148686728603
2019-07-23,0.9261189205993777,0.9167260916709981,0.9027854823679853,0.8799430364508921
2019-07-24,0.9161716788017972,0.9068797362050058,0.8930888599529634,0.8704917597768237
2019-07-25,0.9030551240243304,0.893896211379108,0.880302774960641,0.8580291906812816
2019-07-26,0.8932728400789428,0.8842131407394678,0.8707669543075203,0.8487346471330748
2019-07-29,0.8608246060388692,0.8520940012730902,0.8391362490403195,0.8179042678441899
2019-07-30,0.8652068227737064,0.8564317729467135,0.8434080564300666,0.8220679891701108
2019-07-31,0.8706021636768532,0.8617723935402041,0.8486674624646983,0.827194320736612
2019-08-01,0.8599094035681826,0.8511880809151546,0.838244104969417,0.8170346969682356
2019-08-02,0.8652566016818107,0.8564810469900993,0.8434565811654597,0.8221152861236384
2019-08-05,0.8406675078596171,0.832141339231227,0.8194870061643422,0.7987521937602152
2019-08-06,0.8657173790657857,0.8569371511047505,0.8439057493269166,0.8225530893488661
2019-08-07,0.8796537782243727,0.8707322053342333,0.8574910228344648,0.8357946257434168
2019-08-08,0.8980810967441271,0.8889726313862766,0.8754540676104405,0.8533031662248337
2019-08-09,0.8924200059790667,0.8833689562035151,0.8699356072449441,0.8479243349682523
2019-08-12,0.9049493800378992,0.8957712555805798,0.8821493054557003,0.8598289999188643
2019-08-13,0.8975479925682374,0.8884449340282521,0.874934394920597,0.8527966423898887
2019-08-14,0.8962778840884226,0.8871877071680717,0.8736962866484248,0.8515898609631288
2019-08-16,0.8850916342539541,0.8761149098597403,0.8627918728327957,0.8409613526507514
2019-08-19,0.9009738050759452,0.8918360014615317,0.8782738945555593,0.8560516453849608
2019-08-20,0.9071215083518598,0.8979213538623171,0.8842667072969401,0.8618928268655274
2019-08-21,0.9116418633065134,0.9023958627384162,0.8886731725331436,0.8661877989000685
2019-08-22,0.9159327715102732,0.9066432519449837,0.8928559718976367,0.8702647642983187
2019-08-23,0.9248436704128115,0.9154637752519824,0.9015423619336527,0.8787313696806294
2019-08-26,0.9010191853227478,0.8918809214554604,0.8783181314533145,0.8560947629925145
2019-08-27,0.9156169033465457,0.9063305873607964,0.8925480619886469,0.8699646451830234
2019-08-28,0.9119254817411625,0.9026766046748335,0.8889496452405228,0.8664572762436662
2019-08-29,0.8997951381458089,0.8906692887379148,0.8771249239758571,0.8549317462722238
2019-08-30,0.9060974110474675,0.8969076430974634,0.8832684119826201,0.8609197906046283
2019-09-02,0.9128545809593097,0.9035962808374536,0.8898553359322536,0.8673400509813334
2019-09-03,0.9143797011101215,0.9051059330042374,0.89134203089161,0.8687891293087572
2019-09-04,0.9222638865525923,0.9129101559241276,0.8990275753713115,0.8762802127148707
2019-09-05,0.9240718673832002,0.9146997999577325,0.900790004374723,0.8779980484123646
2019-09-06,0.9369333245354438,0.9274308143945604,0.9133274188912396,0.8902182389386565
2019-09-09,0.9504501317455393,0.9408105322363703,0.9265036720114583,0.9030611040556709
2019-09-10,0.9447381208390111,0.9351564533514095,0.9209355744304222,0.8976338915135947
2019-09-11,0.9507016385579041,0.9410594882311131,0.9267488421444394,0.9033000708484206
2019-09-16,0.9544679754395936,0.9447876263920665,0.9304202866888353,0.9068786198211873
2019-09-17,0.9587234941663484,0.9489999850467042,0.9345685882093062,0.9109219602462709
2019-09-18,0.952778508928351,0.9431152946888569,0.9287733860528893,0.9052733893709524
2019-09-19,0.9679710617300507,0.9581537624737431,0.9435831645860897,0.9197084481376127
2019-09-20,0.9644921622865453,0.9547101465198685,0.9401919155333417,0.9164030050981332
2019-09-23,0.969478615570756,0.9596460264904192,0.9450527358160956,0.9211408360034657
2019-09-24,0.9613060713334284,0.9515563693513069,0.9370860977015277,0.9133757712458328
2019-09-25,0.9541635556533589,0.9444862940743097,0.9301235367170493,0.9065893782722924
2019-09-26,0.9424693133922173,0.9329106564702622,0.9187239292737416,0.8954782058133587
2019-09-27,0.9365259267020002,0.9270275484474977,0.9129302853899145,0.8898311537829274
2019-09-30,0.9259696583821956,0.9165783432923089,0.9026399807917395,0.8798012163825475
