Date,Open,High,Low,Close,Volume,Change,Amount,MarCap
2019-04-23,1220.87,1224.32,1209.96,1219.19,47121581,0.0005,888726482762,123990064144087
2019-04-24,1225.39,1225.58,1204.87,1210.55,50454040,-0.0070999999999999,928068562625,123395466015192
2019-04-25,1209.92,1210.04,1198.84,1199.5,45053391,-0.0091,788602254577,122248912233960
2019-04-26,1194.09,1200.27,1184.39,1185.62,41325850,-0.0116,783825646395,120993416366765
2019-04-29,1190.89,1204.84,1186.21,1204.84,37558515,0.0162,684945367247,122940112936258
2019-04-30,1202.81,1209.59,1192.35,1207.56,37148907,0.0023,812474983845,123255545737265
2019-05-02,1202.68,1213.73,1202.26,1208.39,82282797,0.0007,1034171864260,123510947436261
2019-05-03,1207.87,1214.39,1203.08,1210.18,62111397,0.0015,905952125079,123637746535955
2019-05-07,1194.47,1204.08,1187.57,1192.75,49160730,-0.0144,860637241486,122009221986984
2019-05-08,1178.44,1190.78,1176.29,1176.29,48583326,-0.0138,932170356607,120469549698597
2019-05-09,1177.83,1179.78,1141.07,1143.73,68503163,-0.0277,1138293952730,117245426957460
2019-05-10,1147.2,1156.52,1124.53,1139.88,58010524,-0.0034,1120937445889,115846005986420
2019-05-13,1136.29,1140.12,1110.41,1110.41,53040611,-0.0259,867331434764,112806118358310
2019-05-14,1095.15,1123.62,1095.15,1111.61,62057863,0.0011,873386028468,112913705959695
2019-05-15,1116.89,1142.45,1111.75,1141.81,55860620,0.0272,905123598095,115914679783543
2019-05-16,1144.54,1147.15,1119.78,1120.6,55159505,-0.0186,848915635063,113826080711149
2019-05-17,1130.78,1138.91,1109.79,1109.79,54924042,-0.0096,888790153595,112770619524450
2019-05-20,1115.42,1120.35,1088.34,1088.39,44512475,-0.0192999999999999,783718807519,110788122155368
2019-05-21,1086.56,1100.22,1084.77,1091.47,53766461,0.0028,1475424099082,110934745844385
2019-05-22,1099.58,1102.24,1087.63,1094.19,38205904,0.0025,844108452492,110962361327986
2019-05-23,1094.56,1094.86,1073.09,1073.31,41486561,-0.0191,808969662663,108868684359792
2019-05-24,1069.44,1075.16,1055.94,1062.01,56376240,-0.0105,976021858468,107625267928447
2019-05-27,1065.3,1072.21,1052.2,1061.39,43546292,-0.0006,836281148051,107713699923489
2019-05-28,1063.23,1085.93,1061.89,1085.89,61331378,0.0231,1253478107777,109893021530899
2019-05-29,1077.08,1079.08,1058.13,1060.23,50742400,-0.0236,954413341171,104409575300745
2019-05-30,1061.5,1069.5,1052.0,1060.18,48703840,0.0,961725082760,104542089830948
2019-05-31,1056.52,1083.04,1054.89,1075.28,38034797,0.0141999999999999,797109390495,106629551455070
2019-06-03,1069.19,1080.95,1066.81,1078.61,33986113,0.0031,711940546818,106769458481910
2019-06-04,1080.64,1087.35,1075.68,1083.92,46501454,0.0049,848736818202,107380512320285
2019-06-05,1096.06,1097.65,1083.09,1085.82,47343366,0.0018,923914397985,107710321693997
2019-06-07,1093.26,1095.88,1083.81,1093.83,44794251,0.0074,769286139328,108634592379044
2019-06-10,1101.22,1102.18,1092.02,1099.74,47401232,0.0054,749621101254,109228536133637
2019-06-11,1102.3,1114.78,1099.91,1113.91,53357761,0.0129,814501578799,110593670188476
2019-06-12,1113.5,1113.64,1099.45,1102.73,52303902,-0.01,836056783599,109650744635698
2019-06-13,1101.65,1114.07,1094.89,1100.44,84499015,-0.0021,1291919405440,109366968350981
2019-06-14,1107.18,1107.47,1090.71,1091.79,121933359,-0.0079,1405586629185,113240645181069
2019-06-17,1093.88,1096.73,1084.3,1084.3,75992380,-0.0069,1053622093400,112441752063123
2019-06-18,1086.79,1091.3,1068.65,1070.8,62857030,-0.0125,1108365074308,111375597739614
2019-06-19,1084.43,1085.87,1073.92,1078.67,57506201,0.0073,978747057279,112184565462812
2019-06-20,1081.65,1096.3,1081.36,1095.12,52461437,0.0153,986503717560,113813348781113
2019-06-21,1097.44,1097.44,1080.87,1082.93,53366239,-0.0111,1001102061475,112612202246881
2019-06-24,1086.4,1086.58,1073.7,1074.94,46934093,-0.0074,793515834294,111715153616720
2019-06-25,1077.02,1079.08,1061.12,1067.44,55487553,-0.0069999999999999,912180809486,110883762765807
2019-06-26,1067.9,1076.87,1062.73,1065.6,54485657,-0.0017,906709123631,110609902817766
2019-06-27,1067.92,1073.39,1029.73,1037.73,69949027,-0.0262,1531087720127,108418486217228
2019-06-28,1036.87,1041.17,1010.66,1012.74,69609110,-0.0241,1182039700946,106369866697068
2019-07-01,1026.36,1038.01,1021.36,1037.07,143971400,0.024,2550993266341,108614247990730
2019-07-02,1034.72,1040.79,1023.41,1028.33,80216502,-0.0084,1486426171817,107789170527409
2019-07-03,1030.09,1034.24,1020.51,1026.42,71391015,-0.0019,1201039496278,107512555909783
2019-07-04,1024.96,1026.89,1004.77,1019.89,60303612,-0.0064,1069389783941,107143513387574
2019-07-05,1022.35,1031.22,1012.47,1030.87,64654054,0.0108,1030939983987,108066870445097
2019-07-08,1025.05,1025.98,994.69,994.69,77405038,-0.0351,1257241832187,104381110124541
2019-07-09,999.31,1004.45,970.36,970.36,59951055,-0.0245,1092715479514,102057323855413
2019-07-10,979.76,994.18,972.65,981.95,52138594,0.0118999999999999,1087362564907,103206147971470
2019-07-11,985.62,998.21,979.73,997.61,52062070,0.0159,992031039631,104775237463974
2019-07-12,997.09,1006.7,988.84,999.81,45461503,0.0022,944894199045,105151229030245
2019-07-15,999.47,999.56,984.35,991.39,64873421,-0.0084,1209940489924,104459743281058
2019-07-16,992.05,1004.2,988.13,996.3,73037632,0.005,1342883689040,104736539477448
2019-07-17,993.98,995.46,980.22,986.24,57702301,-0.0101,1081162264178,103594976756553
2019-07-18,982.98,989.9,976.16,981.9,62588273,-0.0044,1320050643356,103113005440721
2019-07-19,987.39,1002.13,987.39,1002.13,75563726,0.0206,1071877379835,104987632534404
2019-07-22,1001.29,1005.29,996.56,1001.25,37612894,-0.0009,705877322804,104824457582811
2019-07-23,1004.55,1009.16,989.56,992.72,56193646,-0.0085,1268140850704,104026319451162
2019-07-24,995.01,1001.16,982.21,982.48,57482855,-0.0103,1024080711815,102991139389065
2019-07-25,984.59,987.16,966.76,972.03,45943635,-0.0106,828068967032,101805582459838
2019-07-26,968.43,973.07,955.54,962.18,49386866,-0.0101,928132510024,100976020333585
2019-07-29,959.62,959.62,928.91,928.91,53537745,-0.0346,885504716836,97512427612254
2019-07-30,935.32,946.09,931.98,932.9,46326097,0.0043,779196571540,98415878543201
2019-07-31,932.97,943.8,909.43,939.73,50973890,0.0073,1238780578366,99058917515207
2019-08-01,937.5,946.56,926.57,930.7,49358324,-0.0096,1022416434700,98212356011703
2019-08-02,911.07,919.42,895.7,903.08,50754516,-0.0297,1066887871562,95884620126026
2019-08-05,902.51,903.63,827.28,827.37,91700373,-0.0838,1687676298278,88523076033710
2019-08-06,807.99,844.38,790.71,803.08,141006014,-0.0294,2240626674907,86086794827933
2019-08-07,825.45,831.45,800.35,818.96,128801538,0.0197999999999999,1995188350373,87987671472880
2019-08-08,829.82,847.91,825.05,847.91,109020007,0.0353,1815396018909,91089598995685
2019-08-09,853.68,858.12,841.56,848.13,87957924,0.0003,1314854170972,90971687112815
2019-08-12,847.17,853.34,838.01,850.09,81119518,0.0023,1149185036625,91107169618617
2019-08-13,842.39,845.55,837.62,839.56,71276966,-0.0124,1079264644826,89419143538813
2019-08-14,857.61,858.97,851.87,856.58,64898812,0.0203,1214533554849,90852730725009
2019-08-16,845.67,855.0,843.48,852.07,67654934,-0.0053,1062801356063,90242050605419
2019-08-19,859.39,860.79,849.5,856.88,46401223,0.0056,742603235033,90740038824040
2019-08-20,858.77,878.01,854.27,875.23,50170280,0.0214,841690870191,92697660524166
2019-08-21,872.21,894.22,869.05,893.99,51169369,0.0214,880385177531,94816603153989
2019-08-22,897.55,900.05,885.15,888.52,70985242,-0.0060999999999999,1173068710830,94076286546366
2019-08-23,876.27,889.32,875.99,881.58,55517033,-0.0078,1075878910668,93564821974110
2019-08-26,857.77,863.25,834.18,834.18,68424192,-0.0538,1195051809436,88678436436532
2019-08-27,850.49,858.13,842.21,844.01,60457213,0.0118,897245978373,89955711437329
2019-08-28,847.8,877.85,845.14,877.85,101148091,0.0401,1365168825763,93435211955314
2019-08-29,877.32,885.31,864.23,874.38,87728086,-0.004,1197682331820,93216062759627
2019-08-30,888.15,894.76,885.83,891.39,60601507,0.0195,968157812759,95025515510668
2019-09-02,887.18,911.98,886.99,911.13,76344833,0.0220999999999999,1308982621676,96934612504952
2019-09-03,909.28,916.29,904.33,905.36,74532627,-0.0063,1130606732168,96452989254769
2019-09-04,905.48,920.04,904.37,920.04,62478917,0.0162,1071745333057,97943280900717
