Code,Name,Market,Marcap,Amount,Volume,Close,fs_div,available_date,equity,revenue_q,net_income_q,ocf_q,EY_1_PER,BY_1_PBR,CFY_1_PCR,SY_1_PSR,EY_1_PER_rank,BY_1_PBR_rank,CFY_1_PCR_rank,SY_1_PSR_rank,avg_rank,overall_rank,signal_date,target_weight,top_n
005720,넥센,KOSPI,340539693720.0,496836140.0,79583.0,6360.0,CFS,2019-03-29,1882757212529.0,555163413506.0,46043768489.0,14556159407.0,0.5408329112653552,5.528745245413442,0.17097753566394439,6.520983294974933,34.0,9.0,495.0,87.0,156.25,29,2019-04-30,0.03333333333333333,30
006840,AK홀딩스,KOSPI,683574147600.0,1275012300.0,24530.0,51600.0,CFS,2019-04-01,1473897641463.0,879645844788.0,27072062543.0,92088307605.0,0.15841478287643773,2.156163521744923,0.538863606403596,5.147332431317945,209.0,147.0,142.0,135.0,158.25,30,2019-04-30,0.03333333333333333,30
036530,S&T홀딩스,KOSPI,215211295200.0,70700200.0,5418.0,13200.0,CFS,2019-02-28,1503275496222.0,404631820111.0,25464598876.0,90571058508.0,0.4732948398890543,6.985114302783119,1.6833885679435285,7.520642812636165,39.0,6.0,24.0,69.0,34.5,1,2019-04-30,0.02,50
009200,무림페이퍼,KOSPI,148961329800.0,456856305.0,127671.0,3580.0,CFS,2019-04-01,667550639192.0,276686324084.0,22857623979.0,56432919081.0,0.6137867864012584,4.4813686886944,1.515370980019272,7.4297490350143205,26.0,19.0,28.0,70.0,35.75,2,2019-04-30,0.02,50
002030,아세아,KOSPI,281546584000.0,116920500.0,903.0,128500.0,CFS,2019-03-29,1383842591202.0,450412994083.0,39410626359.0,111979417869.0,0.5599162426207949,4.915146088939939,1.5909185084483213,6.399125681922676,31.0,13.0,25.0,89.0,39.5,3,2019-04-30,0.02,50
015750,성우하이텍,KOSDAQ,389600000000.0,1150431295.0,235849.0,4870.0,CFS,2019-04-01,1279481798698.0,969064316979.0,31576648766.0,135919725965.0,0.32419557254620124,3.284090859081109,1.3954797327002053,9.949325636334702,58.0,48.0,31.0,38.0,43.75,4,2019-04-30,0.02,50
124500,아이티센,KOSDAQ,80687783275.0,249280145.0,50109.0,4985.0,CFS,2019-04-01,175480298234.0,427330946826.0,18061392155.0,37537189800.0,0.895371835582256,2.174806285555377,1.8608611255097094,21.184418730135203,14.0,141.0,18.0,8.0,45.25,5,2019-04-30,0.02,50
010100,한국프랜지,KOSPI,53440487100.0,46497605.0,26665.0,1755.0,CFS,2019-04-01,220378356300.0,76214944844.0,6635100774.0,28104383707.0,0.4966347527172895,4.123808899563716,2.103602360840008,5.704659443046132,37.0,22.0,15.0,115.0,47.25,6,2019-04-30,0.02,50
004960,한신공영,KOSPI,211165311500.0,145527550.0,7999.0,18250.0,CFS,2019-03-29,446036783562.0,512424664987.0,73574543524.0,61866091712.0,1.3936861694066642,2.112263517116541,1.1718987606920468,9.706606854071294,4.0,153.0,43.0,42.0,60.5,7,2019-04-30,0.02,50
033160,엠케이전자,KOSDAQ,187109971620.0,889668300.0,105288.0,8580.0,CFS,2019-04-01,848836659574.0,170586155737.0,44589366296.0,135695858023.0,0.9532226617308489,4.536565594151737,2.9008792390516422,3.64675712919121,11.0,16.0,8.0,224.0,64.75,8,2019-04-30,0.02,50
019540,일지테크,KOSDAQ,43716172500.0,160777380.0,50201.0,3235.0,CFS,2019-04-01,122842429608.0,64924258872.0,2986449193.0,13528573484.0,0.2732580664970155,2.8099996542012,1.2378552567931238,5.940525454006752,76.0,76.0,39.0,103.0,73.5,9,2019-04-30,0.02,50
039020,이건홀딩스,KOSDAQ,70464292080.0,47576355.0,15222.0,3120.0,CFS,2019-03-29,269211650382.0,158597467978.0,16507212114.0,7512636444.0,0.9370540242004515,3.8205400556122355,0.42646487872017236,9.002997875743365,13.0,29.0,212.0,52.0,76.5,10,2019-04-30,0.02,50
013580,계룡건설,KOSPI,225058856400.0,338575750.0,13532.0,25200.0,CFS,2019-04-01,439825103107.0,658354960273.0,42698116127.0,45486502289.0,0.7588791094026016,1.9542670310440624,0.8084374552789205,11.701027381084657,20.0,196.0,75.0,23.0,78.5,11,2019-04-30,0.02,50
024900,덕양산업,KOSPI,46079446700.0,193812100.0,136469.0,1415.0,CFS,2019-04-01,77310763476.0,388477869381.0,3195862430.0,41656600622.0,0.2774219448255658,1.67777108912204,3.616067779043015,33.722442190782644,75.0,277.0,6.0,2.0,90.0,12,2019-04-30,0.02,50
267290,경동도시가스,KOSPI,176182303050.0,676729800.0,18234.0,37350.0,CFS,2019-04-01,320490073584.0,446276264415.0,12645556596.0,59797084372.0,0.2871016300067602,1.8190820986886855,1.3576184063170016,10.132147365296914,71.0,233.0,32.0,36.0,93.0,13,2019-04-30,0.02,50
005960,동부건설,KOSPI,172154004000.0,233746270.0,28274.0,8250.0,CFS,2019-04-01,361897851732.0,314455637739.0,22854246886.0,28187637891.0,0.5310186543439327,2.1021750486384274,0.6549400475402245,7.306379879238824,35.0,159.0,106.0,75.0,93.75,14,2019-04-30,0.02,50
001940,KISCO홀딩스,KOSPI,251278768000.0,152304150.0,11290.0,13600.0,CFS,2019-04-18,1279048873334.0,362716945810.0,29581372354.0,25756025866.0,0.47089330450712813,5.090158963744999,0.4099992382324956,5.7739370293315035,40.0,11.0,219.0,110.0,95.0,15,2019-04-30,0.02,50
034730,SK,KOSPI,18047416180500.0,24901779500.0,97164.0,256500.0,CFS,2019-04-01,50887872000000.0,24878527000000.0,1089860000000.0,3162909000000.0,0.2415547996676842,2.819676317709329,0.7010220118750256,5.514036303297738,103.0,74.0,95.0,121.0,98.25,16,2019-04-30,0.02,50
054800,아이디스홀딩스,KOSDAQ,160390218000.0,298521050.0,19386.0,15500.0,CFS,2019-03-29,611162022594.0,146655137420.0,26756176309.0,21870555950.0,0.6672770108461352,3.8104694302117603,0.5454336610478328,3.657458397369346,25.0,30.0,139.0,222.0,104.0,17,2019-04-30,0.02,50
131760,파인텍,KOSDAQ,16407364500.0,1367566630.0,958494.0,1425.0,CFS,2019-03-29,27737375085.0,23034742922.0,2872871863.0,6941602691.0,0.7003859426661728,1.690544211716635,1.6923138852678015,5.615708219805807,21.0,270.0,23.0,117.0,107.75,18,2019-04-30,0.02,50
306200,세아제강,KOSPI,183224980000.0,174693000.0,2727.0,64600.0,OFS,2019-04-01,553451800713.0,352141231300.0,8338643845.0,24798933742.0,0.18204163744485058,3.0206132412349014,0.5413876152039967,7.687624936294167,168.0,56.0,141.0,67.0,108.0,19,2019-04-30,0.02,50
004140,동방,KOSPI,71281702440.0,2793943980.0,1329400.0,2130.0,CFS,2019-04-01,130187333259.0,130312159228.0,13887577092.0,10958791727.0,0.7793067009694165,1.8263780016839901,0.6149567898563787,7.312516663736406,18.0,229.0,121.0,74.0,110.5,20,2019-04-30,0.02,50
084690,대상홀딩스,KOSPI,296580686220.0,52134790.0,6387.0,8190.0,CFS,2019-04-01,1094779716209.0,822940569961.0,7483607958.0,67366103660.0,0.10093183144702483,3.691338536444364,0.9085703390682511,11.099044653913202,360.0,32.0,63.0,30.0,121.25,21,2019-04-30,0.02,50
038110,에코플라스틱,KOSDAQ,39402482950.0,228604245.0,151046.0,1535.0,CFS,2019-04-01,118234089919.0,326908625336.0,850643869.0,38445052308.0,0.0863543416874951,3.00067612665511,3.902805044726249,33.18660153989103,422.0,58.0,5.0,3.0,122.0,22,2019-04-30,0.02,50
042670,두산인프라코어,KOSPI,1513332498330.0,15362063560.0,2145497.0,7270.0,CFS,2019-03-29,3820814883573.0,1783283897433.0,71723838272.0,277021201452.0,0.18957853175332992,2.524768937288642,0.7322150333986742,4.7135283208439605,156.0,101.0,88.0,147.0,123.0,23,2019-04-30,0.02,50
005710,대원산업,KOSDAQ,136055304000.0,288472510.0,43020.0,6790.0,CFS,2019-04-01,276109964774.0,189945009736.0,6446249200.0,22052021996.0,0.18951849756625438,2.029395081679432,0.6483252426821964,5.5843470750982265,157.0,172.0,110.0,119.0,139.5,24,2019-04-30,0.02,50
003070,코오롱글로벌,KOSPI,308827865500.0,1566395600.0,127693.0,12250.0,CFS,2019-04-01,446731381018.0,860975673779.0,18802224240.0,78199228635.0,0.24353015178288695,1.4465384472179372,1.0128519783458465,11.151528342626193,101.0,383.0,53.0,28.0,141.25,25,2019-04-30,0.02,50
012620,원일특강,KOSDAQ,41712000000.0,13975520.0,1470.0,9480.0,CFS,2019-03-29,108643223085.0,60172129295.0,1182919266.0,11482309680.0,0.11343683026467204,2.6046035453826235,1.1011037284234753,5.770246384253932,317.0,94.0,46.0,111.0,142.0,26,2019-04-30,0.02,50
009970,영원무역홀딩스,KOSPI,886313480000.0,108363200.0,1670.0,65000.0,CFS,2019-04-01,2180170848997.0,687097469421.0,49504797235.0,172845196463.0,0.2234189069763443,2.4598191251666397,0.7800634893333677,3.10092302520774,115.0,109.0,79.0,297.0,150.0,27,2019-04-30,0.02,50
117580,대성에너지,KOSPI,154275000000.0,181476820.0,32481.0,5610.0,CFS,2019-03-29,301990604647.0,244522480504.0,10183501991.0,14611735730.0,0.26403505405282773,1.9574824478820287,0.37884908714957055,6.339911988436234,81.0,194.0,247.0,91.0,153.25,28,2019-04-30,0.02,50
005720,넥센,KOSPI,340539693720.0,496836140.0,79583.0,6360.0,CFS,2019-03-29,1882757212529.0,555163413506.0,46043768489.0,14556159407.0,0.5408329112653552,5.528745245413442,0.17097753566394439,6.520983294974933,34.0,9.0,495.0,87.0,156.25,29,2019-04-30,0.02,50
006840,AK홀딩스,KOSPI,683574147600.0,1275012300.0,24530.0,51600.0,CFS,2019-04-01,1473897641463.0,879645844788.0,27072062543.0,92088307605.0,0.15841478287643773,2.156163521744923,0.538863606403596,5.147332431317945,209.0,147.0,142.0,135.0,158.25,30,2019-04-30,0.02,50
016250,이테크건설,KOSDAQ,309960000000.0,4176067800.0,38400.0,110700.0,CFS,2019-04-01,498705034724.0,470658443998.0,16748745111.0,44779230396.0,0.21614072926829267,1.6089335227900374,0.5778710852497096,6.073795896218867,132.0,311.0,133.0,98.0,168.5,31,2019-04-30,0.02,50
035890,서희건설,KOSDAQ,217702019975.0,1547052205.0,1236594.0,1255.0,CFS,2019-04-01,297368072039.0,332246385562.0,17787394290.0,37181927764.0,0.3268209324294305,1.3659408032738902,0.6831710200625574,6.104608227340358,57.0,427.0,97.0,97.0,169.5,32,2019-04-30,0.02,50
002460,화성산업,KOSPI,186139460000.0,465094700.0,30988.0,14950.0,OFS,2019-04-01,374793428843.0,120379316514.0,12116770039.0,44785395976.0,0.26038047040643614,2.013508736100341,0.9624051982529658,2.5868629148059203,85.0,176.0,57.0,372.0,172.5,33,2019-04-30,0.02,50
004840,DRB동일,KOSPI,128548500000.0,33503950.0,5191.0,6450.0,CFS,2019-03-29,446280829057.0,139123196352.0,6598870205.0,8240732390.0,0.20533480219528039,3.4716922333360563,0.2564240699813689,4.329049233619996,141.0,37.0,364.0,172.0,178.5,34,2019-04-30,0.02,50
024880,케이피에프,KOSDAQ,92570031840.0,346119960.0,64409.0,5430.0,CFS,2019-04-01,148362756140.0,101458316239.0,5698473793.0,12588108387.0,0.24623406429628814,1.602708276004845,0.5439388163442593,4.384067466428561,98.0,312.0,140.0,167.0,179.25,35,2019-04-30,0.02,50
024830,세원물산,KOSDAQ,50684500000.0,9531880.0,1594.0,6070.0,OFS,2019-04-01,175746870603.0,29377122452.0,2263877142.0,8887262537.0,0.17866425767246397,3.46746777817676,0.7013791227692885,2.3184304828497866,176.0,38.0,93.0,421.0,182.0,36,2019-04-30,0.02,50
065130,탑엔지니어링,KOSDAQ,136277472210.0,1130953580.0,133473.0,8530.0,CFS,2019-03-29,303905407730.0,266055615314.0,2606695067.0,23893984324.0,0.07651140059255433,2.2300487586215993,0.701333358669289,7.809232472525328,468.0,133.0,94.0,65.0,190.0,37,2019-04-30,0.02,50
042420,네오위즈홀딩스,KOSDAQ,119567691000.0,56358250.0,4234.0,13500.0,CFS,2019-04-01,516278244648.0,63363904518.0,23095797673.0,10227627090.0,0.772643428332157,4.317874170941379,0.3421535367777571,2.11976676936916,19.0,21.0,280.0,459.0,194.75,38,2019-04-30,0.02,50
023960,에쓰씨엔지니어링,KOSPI,47281349430.0,99733475.0,52393.0,1890.0,OFS,2019-03-28,43011648544.0,126401669612.0,11120199487.0,21116346303.0,0.9407683681671096,0.9096958750654677,1.7864419317610833,10.693575469891153,12.0,720.0,19.0,34.0,196.25,39,2019-04-30,0.02,50
015230,대창단조,KOSPI,82200000000.0,134038650.0,3244.0,41100.0,CFS,2019-04-01,181349274746.0,81961256223.0,3566095618.0,7096170729.0,0.17353263347931874,2.2061955565206812,0.34531244423357665,3.9883822979562042,183.0,135.0,276.0,198.0,198.0,40,2019-04-30,0.02,50
030270,에스마크,KOSDAQ,7547575598.0,0.0,0.0,998.0,CFS,2019-04-01,26781531309.0,6312371720.0,4522250316.0,312088261.0,2.3966638066922217,3.5483621145970003,0.16539788542572476,3.3453771415937528,2.0,36.0,508.0,256.0,200.5,41,2019-04-30,0.02,50
183190,아세아시멘트,KOSPI,395424613500.0,2119906000.0,21068.0,101500.0,CFS,2019-03-29,785942840120.0,248877837786.0,20480844156.0,70539800140.0,0.20717824289913608,1.987592105517731,0.7135600337635533,2.5175755811771188,140.0,186.0,90.0,387.0,200.75,42,2019-04-30,0.02,50
012450,한화에어로스페이스,KOSPI,1608036000000.0,4365810350.0,141251.0,30900.0,CFS,2019-03-29,2635750421463.0,1653891546152.0,57259098721.0,282071874502.0,0.1424323801730807,1.6391115755262942,0.7016556208990345,4.114065969050444,239.0,295.0,92.0,189.0,203.75,43,2019-04-30,0.02,50
002200,수출포장,KOSPI,91400000000.0,77208750.0,3376.0,22850.0,CFS,2019-04-01,231971448124.0,70217797006.0,2539269080.0,16300679999.0,0.11112774967177243,2.5379808328665208,0.7133776804814005,3.0729889280525162,329.0,99.0,91.0,305.0,206.0,44,2019-04-30,0.02,50
034220,LG디스플레이,KOSPI,7138423215000.0,26256683100.0,1317288.0,19950.0,CFS,2019-04-01,14886246000000.0,6947796000000.0,234166000000.0,772524000000.0,0.13121441133271333,2.0853689325563476,0.4328821515522879,3.8931824526181447,259.0,164.0,209.0,205.0,209.25,45,2019-04-30,0.02,50
023600,삼보판지,KOSDAQ,193231500000.0,1286711450.0,108580.0,11950.0,CFS,2019-04-01,362431226287.0,99744779243.0,32549664874.0,27985331738.0,0.6737962469680151,1.875632214659618,0.5793120011592313,2.064772653382083,23.0,212.0,132.0,475.0,210.5,46,2019-04-30,0.02,50
037350,성도이엔지,KOSDAQ,94521700000.0,107034450.0,17575.0,6110.0,CFS,2019-03-29,194696641978.0,168037961083.0,2301913092.0,9463164254.0,0.0974131058582315,2.059808932530837,0.4004652584115605,7.111085013621211,380.0,168.0,223.0,79.0,212.5,47,2019-04-30,0.02,50
123040,엠에스오토텍,KOSDAQ,127450551130.0,1074355565.0,252060.0,4255.0,CFS,2019-04-01,115620145524.0,349373598320.0,19498509752.0,26355975785.0,0.6119552902399442,0.9071765049181079,0.8271749490707754,10.964992939532689,27.0,721.0,74.0,32.0,213.5,48,2019-04-30,0.02,50
015890,태경산업,KOSPI,170988187500.0,310761290.0,53111.0,5850.0,CFS,2019-04-01,310319252047.0,139654475347.0,7214947082.0,20519296708.0,0.16878235128376923,1.8148578365800854,0.4800167077740385,3.2669970338623537,199.0,234.0,171.0,268.0,218.0,49,2019-04-30,0.02,50
140910,에이리츠,KOSPI,21834899460.0,12417040.0,2092.0,5940.0,OFS,2019-03-29,25975623294.0,15814775838.0,5808663382.0,9575321988.0,1.0641062749367933,1.189637870400343,1.7541316378472576,2.897155696452197,9.0,522.0,20.0,327.0,219.5,50,2019-04-30,0.02,50
